Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000287092,AL589693.1,0.0011136862879678442,-1.9719007175414056,0.8049472369617756,0.0,0.5858181107098765,1.0,0.05564077217620525,5.869336040283894,0.3110199796086701,0.0,5.702821896787723,1.0
ENSG00000049618,ARID1B,0.35303855328580663,-0.22887337058799728,0.9212656617320432,0.31371952348682247,-0.24979507138924073,1.0,1.557941620933747,2.14235453469031,0.2811172035671995,0.32397208163805363,0.19326679872459018,1.0
ENSG00000271551,AL355297.4,0.0033410588639035325,-0.9719007175414056,0.9157849455384278,0.0,-0.1511474834563291,1.0,0.05564077217620525,4.869336040283894,0.3456467684134018,0.0,4.965856302621518,1.0
ENSG00000215712,TMEM242,0.06236643212619928,-0.7828668931513878,0.6466464064844624,0.11274295375307682,0.8977621170246168,0.7532068542555564,0.05564077217620525,0.5474079453965319,1.0,0.0,0.9479343946242551,1.0
ENSG00000286482,AL117344.2,0.0033410588639035325,-0.9719007175414056,0.9674952424483532,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000175048,ZDHHC14,0.011136862879678442,-1.83439719379147,0.38578201847471005,0.044116807990334406,2.033277087681099,0.40240491072086854,0.0,1.5474079453965324,1.0,0.0,2.9658563026215177,1.0
ENSG00000130340,SNX9,0.28287631714383243,0.7370505004552048,0.6716899353178838,0.1274485564165216,-1.1350278180930524,0.4827545748078229,0.6120484939382578,1.3147471886062565,0.4290547659851287,0.16198604081902682,0.09795983862886248,1.0
ENSG00000229502,AL391863.1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000236324,AL035634.1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000078269,SYNJ2,0.08798121674945969,-0.5079536177816149,0.7599556221963424,0.11764482130755842,0.4223193784269976,1.0,0.222563088704821,1.4908244170301646,0.5210077340880669,0.0,0.5328968953454112,1.0
ENSG00000122335,SERAC1,0.012250549167646287,-0.38693821682024865,1.0,0.014705602663444802,0.5858181107098765,1.0,0.0,1.9624454446753763,1.0,0.0,3.3808938019003616,1.0
ENSG00000272047,GTF2H5,0.22830568903340806,0.22274671331213858,1.0,0.20097656973374564,-0.14426109787108965,1.0,0.1112815443524105,-0.4998977693818252,1.0,0.16198604081902682,0.3277824654407988,1.0
ENSG00000130338,TULP4,0.060139059550263586,-0.3604660054590578,0.9277760022422745,0.05882241065377921,-0.03567026603639345,1.0,0.2782038608810263,2.3882093505472777,0.3484928776886138,0.0,1.1178593960665673,1.0
ENSG00000146433,TMEM181,0.05011588295855299,-1.2556936835419963,0.3138483724312832,0.09803735108963202,0.8351775796465941,0.8522563459037337,0.3894854052334368,2.8249419209254403,0.2811172035671995,0.0,1.0979598386288627,1.0
ENSG00000146425,DYNLT1,0.2116003947138904,-0.22736190367039777,0.946668019622429,0.22058403995167203,0.03613108473625104,1.0,0.5007669495858472,1.296446371863313,0.45837764663791775,0.32397208163805363,0.9361089592274656,1.0
ENSG00000164674,SYTL3,0.13809709970801268,0.1865286450630781,1.0,0.09803735108963202,-0.4812960851486605,1.0,0.3894854052334368,1.6894269502689596,0.3847564991745172,0.0,0.039856884065294196,1.0
ENSG00000092820,EZR,0.4833398489780444,-1.1318416304110952,0.03682872615259253,1.1078220673128418,1.180345475466567,0.040632526888977144,0.667689266114463,0.1925652280364344,0.8268331560822806,0.6479441632761073,0.215249797785925,1.0
ENSG00000233893,EZR-AS1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000285159,AL627422.2,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000203711,C6orf99,0.03897902007887455,-0.5024154342401843,0.8921589651665679,0.053920543099297606,0.5462897465232395,1.0,0.0,0.28437353956273803,1.0,0.16198604081902682,2.7331955458312427,1.0
ENSG00000130363,RSPH3,0.01336423545561413,-1.0788159214579167,0.6716899353178838,0.019607470217926404,0.5858181107098774,1.0,0.0,1.621408526840309,1.0,0.32397208163805363,4.785284056979696,0.5474032559343653
ENSG00000271913,AL035530.2,0.03897902007887455,-0.6093306381566963,0.8229532678955387,0.044116807990334406,0.1707806114310335,1.0,0.222563088704821,2.6994110388415815,0.34556855163429384,0.0,1.673074553393672,1.0
ENSG00000164691,TAGAP,0.5735484383034398,-0.3785259770040484,0.7520487545068025,0.7107707953998321,0.2811203864842349,1.0,1.3910193044051313,1.2012692969172947,0.41433349975854733,0.0,-2.1342803686639327,1.0
ENSG00000112096,SOD2,0.23498780676121514,-0.025339976502865014,1.0,0.24509337772408005,0.08831845123906001,1.0,0.1112815443524105,-0.5900955783534032,1.0,0.32397208163805363,0.8283527788715828,1.0
ENSG00000146457,WTAP,0.3708575338932921,0.0024126387949454653,1.0,0.38724753680404644,0.08756724318205134,1.0,0.2782038608810263,-0.23569943041439534,1.0,0.0,-1.4195747345720031,1.0
ENSG00000285427,SOD2-OT1,0.0022273725759356885,-1.9719007175414056,0.688871328292943,0.004901867554481601,1.1707806114310326,1.0,0.05564077217620525,4.869336040283894,0.3486423999948659,0.0,4.965856302621518,1.0
ENSG00000120437,ACAT2,0.13475604084410914,0.25839690188038933,1.0,0.11764482130755842,-0.12787770413348198,1.0,0.0,-1.3303363045524699,1.0,0.16198604081902682,1.0979598386288627,1.0
ENSG00000120438,TCP1,0.3129458469189642,-0.18990136976069505,0.959963989878066,0.38724753680404644,0.34296158681371325,1.0,0.1112815443524105,-1.041556485882121,1.0,0.0,-1.216041340486871,1.0
ENSG00000112110,MRPL18,0.28064894456789674,0.17820284298816347,1.0,0.25979898038752486,-0.0743318864054987,1.0,0.0,-2.40212698762048,1.0,0.4859581224570805,1.0303965548162277,1.0
ENSG00000146453,PNLDC1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000197081,IGF2R,0.19489510039437274,-0.7603966123476931,0.5120620937775989,0.24509337772408005,0.1921542622236001,1.0,1.335378532228926,2.686643742767704,0.2811172035671995,0.16198604081902682,0.32200011284679286,1.0
ENSG00000268257,AIRN,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000272841,AL139393.3,0.008909490303742754,0.19802428390090743,1.0,0.004901867554481601,0.0008556099887204738,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000085511,MAP3K4,0.1135960013727201,-0.7772532866878614,0.6214526959299578,0.15685976174341124,0.3696846798451112,1.0,0.6120484939382578,2.3668356997547106,0.2883359024002773,0.16198604081902682,1.0979598386288627,1.0
ENSG00000026652,AGPAT4,0.016705294319517665,-1.5568632182625617,0.41369284411709545,0.044116807990334406,1.322783704876083,0.7768765117288091,0.1112815443524105,2.8104423512303254,0.4168101878969552,0.0,2.532896895345411,1.0
ENSG00000185345,PRKN,0.030069529775131793,0.5135261096288373,0.9643389518529292,0.014705602663444802,-0.6872003836965392,1.0,0.05564077217620525,1.9151397298970187,0.7952834004547211,0.0,2.2877843975088794,1.0
ENSG00000112530,PACRG,0.0033410588639035325,-0.9719007175414056,0.9674952424483532,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000270419,CAHM,0.022273725759356884,0.09848861034999334,1.0,0.019607470217926404,0.10039128353963545,1.0,0.0,1.2254798505091697,1.0,0.0,2.643928207734155,1.0
ENSG00000112531,QKI,0.17596243349891938,-0.4139052644205181,0.8009703362718192,0.19607470217926404,0.10206786134701851,1.0,0.5007669495858472,1.5259282179860802,0.40143486186520716,0.6479441632761073,1.9092727742551503,1.0
ENSG00000287550,AL450345.2,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000198818,SFT2D1,0.18598561009062997,0.028099282458595276,1.0,0.19117283462478243,0.08331777018069397,1.0,0.05564077217620525,-0.8311036778571981,1.0,0.16198604081902682,0.5873446793677877,1.0
ENSG00000286760,AL022069.3,0.006682117727807065,-0.164545795483801,1.0,0.004901867554481601,0.3634256893734289,1.0,0.0,2.869336040283894,1.0,0.0,4.287784397508879,1.0
ENSG00000060762,MPC1,0.1614845117553374,-0.3967860027765959,0.8092625591176872,0.22548590750615363,0.5159160974797206,0.8936952991850873,0.05564077217620525,-0.7231209969841865,1.0,0.16198604081902682,0.6953273602407992,1.0
ENSG00000261420,AL022069.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000071242,RPS6KA2,0.02116003947138904,1.350027377345957,0.6716899353178838,0.0,-2.221536811347727,0.6198209895305817,0.0,1.4770186175051343,1.0,0.16198604081902682,3.9658563026215177,1.0
ENSG00000235272,RAMACL,0.024501098335292574,-0.03330126220554863,1.0,0.024509337772408005,0.23218115609517653,1.0,0.0,1.0619811182262904,1.0,0.0,2.4804294754512757,1.0
ENSG00000026297,RNASET2,1.2785118585870852,-0.15003354281110853,0.9674952424483532,1.3431117099279586,0.04645247642883121,1.0,1.6135823931099522,0.28037160900524155,0.7631779295584042,3.4017068571995632,1.2433902781504262,1.0
ENSG00000227598,Z94721.1,0.04232007894277808,-0.38693821682024865,0.9525911132678837,0.044116807990334406,0.10039128353963545,1.0,0.16692231652861575,2.2843735395627376,0.4267652154977294,0.0,1.6153590555373842,1.0
ENSG00000285730,Z94721.3,0.005568431439839221,-1.7088663117076104,0.6716899353178838,0.004901867554481601,0.0008556099887204738,1.0,0.16692231652861575,5.06198111822629,0.2811172035671995,0.0,3.9658563026215177,1.0
ENSG00000213066,FGFR1OP,0.041206392654810235,0.10610179445986834,1.0,0.029411205326889605,-0.3437925613987254,1.0,0.1112815443524105,1.9948669223677533,0.5520625605087776,0.0,1.7642224414518672,1.0
ENSG00000112486,CCR6,0.027842157199196107,-2.943886341371808,1.7342132592143978e-05,0.21568217239719042,2.6626337077607074,0.00027349377566404453,0.3338446330572315,2.5474079453965315,0.31443264071407445,0.0,1.0398568840652942,1.0
ENSG00000146521,LINC01558,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000130396,AFDN,0.006682117727807065,-2.9719007175414047,0.003322105689383696,0.0637242782082608,3.170780611431033,0.0017087964900319966,0.0,1.5474079453965324,1.0,0.0,2.9658563026215177,1.0
ENSG00000226445,BX322234.1,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000184465,WDR27,0.045661137806681615,-0.03901491339994223,1.0,0.034313072881371205,-0.32107248489864126,1.0,0.16692231652861575,2.254626196168686,0.43287559041798207,0.0,1.5873446793677877,1.0
ENSG00000185127,C6orf120,0.07684435386978125,0.06991945815322209,1.0,0.07842988087170562,0.1289604357364058,1.0,0.0,-0.5569287144182034,1.0,0.0,0.8615196428067815,1.0
ENSG00000130024,PHF10,0.1436655311478519,0.19248610035947733,1.0,0.10784108619859521,-0.3931202737622934,1.0,0.2782038608810263,1.1969106983123985,0.5739869881895049,0.16198604081902682,0.9931636486172528,1.0
ENSG00000232640,AL354892.2,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000184786,TCTE3,0.014477921743581975,-0.164545795483801,1.0,0.004901867554481601,-0.8292193885689674,1.0,0.1112815443524105,3.547407945396532,0.3443777217639805,0.0,3.2003215562585403,1.0
ENSG00000130023,ERMARD,0.027842157199196107,-0.44138600084262514,0.9653558392248069,0.034313072881371205,0.4158931092675644,1.0,0.05564077217620525,1.8249419209254403,0.8272156817189623,0.0,2.2003215562585403,1.0
ENSG00000266896,AL354892.3,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.05564077217620525,6.869336040283894,0.2811172035671995,0.0,6.287784397508879,1.0
ENSG00000231690,LINC00574,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000287823,AL603783.1,0.006682117727807065,0.835454204516199,0.976821900248441,0.0,-0.6365743106265711,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000271820,AL109910.2,0.0033410588639035325,0.028099282458594388,1.0,0.0,0.17078061143103263,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000227508,LINC01624,0.0022273725759356885,-1.3869382168202495,0.9079154038508712,0.004901867554481601,1.5858181107098765,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000198719,DLL1,0.01336423545561413,0.728539000599687,0.9288429146324093,0.004901867554481601,-0.5296591067100591,1.0,0.0,2.0619811182262904,1.0,0.0,3.4804294754512757,1.0
ENSG00000112584,FAM120B,0.1915540415304692,-0.09186134158231773,1.0,0.15685976174341124,-0.3317197290981504,1.0,0.7233300382906682,1.9901904351582802,0.3110199796086701,0.16198604081902682,0.5196000727319534,1.0
ENSG00000261003,AL008628.1,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000008018,PSMB1,0.7751256564256196,-0.12679871386010938,0.9841992951645687,0.8676305571432433,0.1687557759535427,1.0,0.3338446330572315,-1.1112115970499334,1.0,1.619860408190268,0.9658563026215174,1.0
ENSG00000112592,TBP,0.15034764887565896,-0.05436287773337822,1.0,0.13235042397100322,-0.19178946795367535,1.0,0.3894854052334368,1.5117840356658103,0.4282520434577419,0.16198604081902682,0.8783934613711781,1.0
ENSG00000071994,PDCD2,0.43879239745933063,0.06884562480190426,1.0,0.42156060968541764,-0.04448737547203341,1.0,0.3894854052334368,-0.0465433385518792,1.0,0.32397208163805363,-0.05799043933285031,1.0
ENSG00000230423,AL672310.1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000282572,AC215522.2,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.16198604081902682,8.28778439750888,0.34292102206072783
ENSG00000242474,AC093627.5,0.00779580401577491,-0.5568632182625617,1.0,0.009803735108963202,0.7557431121521887,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000240859,AC093627.4,0.005568431439839221,-0.9719007175414047,1.0,0.004901867554481601,0.3634256893734289,1.0,0.05564077217620525,4.06198111822629,0.43273361643372754,0.0,4.287784397508879,1.0
ENSG00000177706,FAM20C,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.16198604081902682,8.28778439750888,0.34292102206072783
ENSG00000188191,PRKAR1B,0.22607831645747237,1.6130617831797514,0.06826967314822052,0.0637242782082608,-1.7153514240106884,0.09219081014568024,0.16692231652861575,0.10778480783941502,1.0,0.0,-0.49357531601577964,1.0
ENSG00000237181,AC147651.4,0.0022273725759356885,-2.9719007175414056,0.22757312636489063,0.019607470217926404,2.4927087063183953,0.5522669839482701,0.05564077217620525,4.06198111822629,0.424695725459911,0.0,4.287784397508879,1.0
ENSG00000164818,DNAAF5,0.05679800068636005,0.14357649987853094,1.0,0.053920543099297606,0.05530339401109696,1.0,0.0,-0.10794388321602177,1.0,0.0,1.3105044740089635,1.0
ENSG00000164828,SUN1,0.09911807962913814,-0.3380286163393027,0.897288580047194,0.08333174842618721,-0.31750586987844986,1.0,0.5564077217620526,2.5738801567577227,0.2811172035671995,0.16198604081902682,1.417419677925475,1.0
ENSG00000239857,GET4,0.1180507465245915,0.1257100790850174,1.0,0.10293921864411362,-0.15114748345632956,1.0,0.16692231652861575,0.8693360402838941,0.7661828232845518,0.0,0.25436139597142926,1.0
ENSG00000273151,AC073957.3,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000105963,ADAP1,0.01893266689545335,-1.9719007175414047,0.03189183367454713,0.06862614576274241,1.6853537842607915,0.22261254506723954,0.05564077217620525,1.7818731990335546,0.835784178457452,0.32397208163805363,3.828352778871582,1.0
ENSG00000240230,COX19,0.13921078599598052,-0.5181827500985015,0.6962109989914673,0.18627096707030083,0.4009003947920915,1.0,0.3338446330572315,1.3103687480956827,0.5035165300112311,0.16198604081902682,0.8783934613711781,1.0
ENSG00000146540,C7orf50,0.17484874721095153,-0.4494796828889611,0.7205733029411199,0.23528964261511684,0.42793845092815763,1.0,0.1112815443524105,-0.2599469766610727,1.0,0.6479441632761073,1.9092727742551503,1.0
ENSG00000164849,GPR146,0.07350329500587773,0.63475685427907,0.8297842913688799,0.03921494043585281,-0.7678188439048239,1.0,0.1112815443524105,1.2254798505091693,0.7443096153353268,0.0,1.0209978568139784,1.0
ENSG00000257607,AC073957.2,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000178381,ZFAND2A,0.06348011841416712,-0.43584781730119504,0.8575363408040647,0.08823361598066881,0.5360650755127767,1.0,0.05564077217620525,0.6214085268403085,1.0,0.0,1.0209978568139784,1.0
ENSG00000229043,AC091729.3,0.02895584348716395,-0.38693821682024865,0.9674952424483532,0.03921494043585281,0.5858181107098765,1.0,0.0,0.7400530233389278,1.0,0.0,2.158501380563913,1.0
ENSG00000164877,MICALL2,0.0033410588639035325,-2.2938288124287673,0.45928995149262597,0.014705602663444802,1.8488525165436709,0.8522563459037337,0.05564077217620525,4.06198111822629,0.42936055316601324,0.0,4.287784397508879,1.0
ENSG00000273230,AC102953.2,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000164880,INTS1,0.08575384417352401,-0.5933890942876752,0.6824735969585595,0.10784108619859521,0.2849516313503444,1.0,0.3338446330572315,2.0184794795897036,0.3559254351955895,0.16198604081902682,1.5598639429456806,1.0
ENSG00000198517,MAFK,0.051229569246520834,0.582688134136232,0.8565179522284544,0.024509337772408005,-0.8589667319630196,0.9541329373537846,0.05564077217620525,1.141415585720695,0.9901511254342898,0.16198604081902682,2.5598639429456806,1.0
ENSG00000157778,PSMG3,0.1135960013727201,-0.09275511241579082,1.0,0.13235042397100322,0.2916350063054187,1.0,0.0,-1.1530317727445603,1.0,0.0,0.26541658448042504,1.0
ENSG00000230487,PSMG3-AS1,0.01893266689545335,-0.12390381098645431,1.0,0.009803735108963202,-0.566184982735173,1.0,0.1112815443524105,3.132370446117688,0.3782193618837849,0.0,2.828352778871582,1.0
ENSG00000002822,MAD1L1,0.35192486699783876,-0.17135632760069397,0.9674952424483532,0.42156060968541764,0.2872946201574582,1.0,0.222563088704821,-0.4633718933567108,1.0,0.0,-1.3811005867573674,1.0
ENSG00000122687,MRM2,0.07684435386978125,-0.16454579548380055,1.0,0.06862614576274241,-0.1511474834563291,1.0,0.16692231652861575,1.4430712855817962,0.585602065451995,0.32397208163805363,2.4298034023813075,1.0
ENSG00000106268,NUDT1,0.18041717865079077,-0.11502565964000233,1.0,0.19117283462478243,0.10039128353963545,1.0,0.1112815443524105,-0.22518155850039578,1.0,0.4859581224570805,1.6153590555373842,1.0
ENSG00000106266,SNX8,0.008909490303742754,-1.1239038109864543,0.7898054407547148,0.014705602663444802,0.8488525165436709,1.0,0.0,2.1688963221428024,1.0,0.16198604081902682,4.702821896787723,1.0
ENSG00000106263,EIF3B,0.4154049854120059,-0.13925177531989097,0.9903511661278281,0.42156060968541764,-0.0009857368354468932,1.0,0.890252354819284,1.105049840118176,0.46486420744595536,0.32397208163805363,-0.022070865077907342,1.0
ENSG00000136213,CHST12,0.0957770207652346,-1.9719007175414047,0.0002783742135496592,0.38234566924956487,1.9047057512771877,0.001055433925588348,0.445126177409642,1.6729388274803911,0.38306258830908985,0.0,-0.1468438301278452,1.0
ENSG00000106003,LFNG,0.3296511412384819,-0.31217044841827635,0.8258820253945051,0.38234566924956487,0.18915914074588747,1.0,0.667689266114463,1.0075333342039139,0.5145081600959893,0.4859581224570805,0.6915946413644696,1.0
ENSG00000106009,BRAT1,0.13364235455614132,-0.6677473243820184,0.6264426112111107,0.20097656973374564,0.5630980342097933,0.8545894232885256,0.3338446330572315,1.3279628081104207,0.49524294086101106,0.16198604081902682,0.8954669747301196,1.0
ENSG00000106012,IQCE,0.010023176591710597,-1.8198976240963551,0.27626372026201024,0.03921494043585281,2.018777517985983,0.2525447321949492,0.0,1.699411038841582,1.0,0.0,3.1178593960665673,1.0
ENSG00000136295,TTYH3,0.012250549167646287,0.6130617831797514,0.939278150607572,0.004901867554481601,-0.41418188929012345,1.0,0.0,2.1688963221428024,1.0,0.0,3.5873446793677877,1.0
ENSG00000146535,GNA12,0.0478885103826173,-0.21290881704520004,1.0,0.03921494043585281,-0.2442568878478113,1.0,0.1112815443524105,1.6994110388415815,0.6263050223946368,0.32397208163805363,3.1178593960665673,1.0
ENSG00000198286,CARD11,0.1815308649387586,-0.5450860504862078,0.6716899353178838,0.2548971128330432,0.4724363112921339,0.9239575111346725,0.3894854052334368,1.107784807839415,0.5365848295591236,0.16198604081902682,0.4868844975885751,1.0
ENSG00000237286,AC004906.1,0.0033410588639035325,0.028099282458594388,1.0,0.0,0.17078061143103263,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000146555,SDK1,0.004454745151871377,-1.234935123375199,0.8229532678955387,0.009803735108963202,1.433815017264827,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000286874,AC072054.1,0.0033410588639035325,-0.9719007175414056,0.962367441814842,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000164916,FOXK1,0.13809709970801268,-0.46554805151661505,0.7553520316693834,0.16666349685237442,0.23397443791822692,1.0,0.445126177409642,1.7173329468388445,0.37174311850582525,0.16198604081902682,0.9040801050348275,1.0
ENSG00000287665,AC092428.1,0.005568431439839221,0.6130617831797514,0.9674952424483532,0.0,-0.41418188929012345,1.0,0.0,3.284373539562738,1.0,0.0,4.702821896787723,1.0
ENSG00000242802,AP5Z1,0.12361917796443071,-0.48647389037116273,0.7324079253949338,0.15685976174341124,0.32035696748154274,1.0,0.2782038608810263,1.2644739821250326,0.5369088975151565,0.32397208163805363,1.6535783777678745,1.0
ENSG00000146587,RBAK,0.041206392654810235,-0.42441292223891125,0.9079154038508712,0.024509337772408005,-0.7361099841774852,1.0,0.3894854052334368,3.4430712855817958,0.2811172035671995,0.0,1.643928207734155,1.0
ENSG00000273313,RBAKDN,0.0011136862879678442,-1.9719007175414056,0.8229532678955387,0.004901867554481601,2.1707806114310326,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000157954,WIPI2,0.31851427835880347,-0.14684379375034173,0.9816707031938213,0.35293446392267525,0.15603402606184646,1.0,0.3894854052334368,0.37748294395421933,0.8045715007416632,0.16198604081902682,-0.22791544077516268,1.0
ENSG00000164638,SLC29A4,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000182095,TNRC18,0.0579116869743279,-0.8289427636993616,0.6547936163308614,0.08823361598066881,0.560727129747046,1.0,0.2782038608810263,2.3045514215003684,0.33216616150478956,0.0,1.0398568840652942,1.0
ENSG00000155034,FBXL18,0.01893266689545335,-1.1239038109864543,0.6716899353178838,0.029411205326889605,0.5858181107098765,1.0,0.16692231652861575,3.2843735395627376,0.3286897872386033,0.0,2.532896895345411,1.0
ENSG00000075624,ACTB,32.10423462324905,-0.3672367402707106,0.756776262979003,42.40115434626585,0.39339540493714686,0.9690629290135151,9.904057447364535,-1.8654114186421205,1.0,105.29092653236744,1.4337059929852618,1.0
ENSG00000075618,FSCN1,0.004454745151871377,-1.649972622654043,0.6716899353178838,0.014705602663444802,1.8488525165436709,0.8522563459037337,0.0,2.869336040283894,1.0,0.0,4.287784397508879,1.0
ENSG00000011275,RNF216,0.3374469452542568,-0.2785620557754567,0.8715890283202042,0.31371952348682247,-0.18622994261177483,1.0,1.6135823931099522,2.2526646798353998,0.2811172035671995,0.0,-1.345210799634078,1.0
ENSG00000122543,OCM,0.0022273725759356885,-2.3869382168202495,0.6693871280048056,0.009803735108963202,1.7557431121521887,0.9587882620107214,0.05564077217620525,4.547407945396532,0.3579837860350137,0.0,4.702821896787723,1.0
ENSG00000122674,CCZ1,0.020046353183421194,-0.8938982055401317,0.6931000066289945,0.029411205326889605,0.5858181107098765,1.0,0.05564077217620525,2.168896322142802,0.728555752900366,0.16198604081902682,3.5873446793677877,1.0
ENSG00000122512,PMS2,0.13698341342004483,-0.1469874240994966,1.0,0.13725229152548482,0.006393793530151015,1.0,0.2782038608810263,1.1969106983123985,0.560568174506491,0.16198604081902682,0.9931636486172528,1.0
ENSG00000106305,AIMP2,0.06570749099010281,-0.7654498400739782,0.6716899353178838,0.09803735108963202,0.540730221181339,1.0,0.2782038608810263,2.132370446117688,0.36952243755806435,0.0,0.8783934613711781,1.0
ENSG00000086232,EIF2AK1,0.17150768834704802,-0.2807388129883237,0.8982465671195521,0.18136909951581923,0.05238591062880227,1.0,0.5007669495858472,1.598807097903176,0.37624649941021,0.16198604081902682,0.6367327063299513,1.0
ENSG00000106346,USP42,0.08464015788555616,0.04695830970991066,1.0,0.07352801331722401,-0.15114748345632956,1.0,0.16692231652861575,1.345774084226881,0.6200049458127429,0.0,0.7179287891779316,1.0
ENSG00000008256,CYTH3,0.0033410588639035325,-2.9719007175414056,0.07961842082009765,0.034313072881371205,3.1707806114310326,0.06873954982092344,0.0,2.4099044216465977,1.0,0.0,3.828352778871582,1.0
ENSG00000178397,FAM220A,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000136238,RAC1,0.6247780075499606,-0.3293274936501535,0.8009703362718192,0.7548876033901665,0.24968832359521825,1.0,0.445126177409642,-0.4784083464076052,1.0,2.753762693923456,1.9578635118679868,1.0
ENSG00000164535,DAGLB,0.04343376523074592,0.028099282458595276,1.0,0.024509337772408005,-0.7036885064851077,1.0,0.222563088704821,2.6994110388415815,0.33311270151183486,0.0,1.673074553393672,1.0
ENSG00000136240,KDELR2,0.26839839540025046,-0.24286203914682747,0.9079154038508712,0.33822886125923046,0.3634256893734287,1.0,0.05564077217620525,-1.4206828066487243,1.0,0.32397208163805363,0.5873446793677877,1.0
