Feature,Normalized.Dispersion
ENSG00000138092,1.1552556921546184
ENSG00000138031,0.9143061082841079
ENSG00000115137,1.2647788187000983
ENSG00000224165,-0.5349904908532508
ENSG00000115138,0.4167018801583298
ENSG00000119772,-0.11125086071291147
ENSG00000235072,nan
ENSG00000138101,-0.42756424842376717
ENSG00000143970,0.24969994346398666
ENSG00000084731,10.36864227372227
ENSG00000084733,-0.9944125433026698
ENSG00000157833,1.6038397197378818
ENSG00000084754,-0.9831958776363252
ENSG00000138029,-0.6553307299962446
ENSG00000286707,-0.7468107015158423
ENSG00000173567,6.914562465997238
ENSG00000138018,1.5311338381953938
ENSG00000115155,nan
ENSG00000213699,-0.9879347108728534
ENSG00000084764,0.9533209519567454
ENSG00000119777,-0.8432388199355345
ENSG00000084693,-0.3583485280647441
ENSG00000272056,nan
ENSG00000272148,nan
ENSG00000228474,-1.1996389964972667
ENSG00000138030,-0.32998949475960343
ENSG00000143994,3.599123854600143
ENSG00000138073,-0.9980160523992734
ENSG00000138074,6.9890744590548515
ENSG00000138085,-0.962774475937604
ENSG00000084774,-0.33384645690519915
ENSG00000115204,-0.710118969176507
ENSG00000115207,-0.8531872114201339
ENSG00000234945,10.588186138026789
ENSG00000234072,-1.0492484428814564
ENSG00000115211,-0.417826137610715
ENSG00000115234,-1.1968494397044775
ENSG00000163795,0.8935193189381815
ENSG00000115241,-0.5456910923481011
ENSG00000115216,-1.1919876670094203
ENSG00000157992,-0.5106336052458633
ENSG00000138002,-0.8816173522156163
ENSG00000115226,nan
ENSG00000243943,0.6270687433902209
ENSG00000176714,6.3792254576164655
ENSG00000198522,-1.5208027163428346
ENSG00000119760,0.6181177681226253
ENSG00000163798,-1.5716206975940752
ENSG00000243147,-1.614914406230043
ENSG00000171174,1.4546139769771467
ENSG00000158019,-0.9300351065274439
ENSG00000223522,nan
ENSG00000075426,-0.49088685216736605
ENSG00000163803,nan
ENSG00000226833,6.506827652028235
ENSG00000213639,-0.5565666520385828
ENSG00000163806,1.3085898000775538
ENSG00000171103,-1.3272241028208243
ENSG00000163811,-0.7211444832091318
ENSG00000189350,4.177119851285666
ENSG00000115295,2.3590451523999976
ENSG00000233862,3.3754181017314715
ENSG00000119801,-1.1721095580508307
ENSG00000213626,3.307462309251455
ENSG00000172954,3.241196104148938
ENSG00000013016,-0.9640438641648608
ENSG00000162959,2.8805337380012497
ENSG00000162961,-2.175798512068024
ENSG00000021574,1.2103477201513066
ENSG00000272716,6.884205184724056
ENSG00000152683,1.557866630918136
ENSG00000119820,2.6127312159911584
ENSG00000272754,nan
ENSG00000115760,1.3277864670088706
ENSG00000276334,3.831618779128208
ENSG00000276517,3.753906615796954
ENSG00000018699,-0.08224137350713774
ENSG00000152689,nan
ENSG00000119812,0.7006950735581438
ENSG00000150938,-0.16085101279076583
ENSG00000171055,-0.1497028057534153
ENSG00000115808,1.9169823079740813
ENSG00000008869,-0.04325069232463528
ENSG00000152133,-0.2058136225967869
ENSG00000055332,0.1581901319339445
ENSG00000218739,-0.75251126368428
ENSG00000115816,-1.098838080136649
ENSG00000272054,-0.04123057350447939
ENSG00000003509,2.3380889511528795
ENSG00000115825,-0.4821065691840251
ENSG00000232028,nan
ENSG00000115828,nan
ENSG00000236213,-0.011270063965768089
ENSG00000163171,0.179560595200081
ENSG00000115841,-1.072581681231974
ENSG00000119787,-0.9156264118325141
ENSG00000143889,-0.14565768173167962
ENSG00000143891,-0.23522639369314954
ENSG00000115875,2.585773503877029
ENSG00000152147,-1.4133034756037268
ENSG00000163214,-0.1243701207066155
ENSG00000188010,-0.21823670360992584
ENSG00000115904,2.79950273574591
ENSG00000011566,1.6251846993094097
ENSG00000231312,0.9961636097757915
ENSG00000138050,-1.132298602743874
ENSG00000183023,nan
ENSG00000224875,nan
ENSG00000143924,1.6041202481455228
ENSG00000115944,-0.7952061233220968
ENSG00000057935,0.33484011951125303
ENSG00000162882,nan
ENSG00000231826,nan
ENSG00000230587,2.5824000202665256
ENSG00000287387,-1.0725679821412535
ENSG00000152518,0.5366207211169577
ENSG00000279873,8.80754096952086
ENSG00000234936,-0.8783623514104446
ENSG00000115970,2.027690862666096
ENSG00000152527,nan
ENSG00000223658,nan
ENSG00000138036,0.38371654061496996
ENSG00000138095,1.2327536496056402
ENSG00000273106,0.9919362710034881
ENSG00000138032,0.4032160069649759
ENSG00000138079,3.9159981045510732
ENSG00000138078,-0.6823688678427725
ENSG00000143919,1.868089415867469
ENSG00000068784,0.6580374827702015
ENSG00000171132,1.3281208050660729
ENSG00000250565,0.9784151340786265
ENSG00000119729,4.641391993540717
ENSG00000250116,nan
ENSG00000151665,5.559770848837675
ENSG00000119878,0.36582530201139163
ENSG00000171150,-1.0936973467798805
ENSG00000228925,nan
ENSG00000180398,0.8146122020920178
ENSG00000068724,0.43306269663123403
ENSG00000239605,nan
ENSG00000143933,-0.7501200434217382
ENSG00000095002,-1.2902619678493326
ENSG00000184261,1.4165152716605631
ENSG00000116062,1.4708413985706683
ENSG00000138081,4.699386203246011
ENSG00000233230,-0.2821273960972983
ENSG00000230773,nan
ENSG00000170802,0.804890607165539
ENSG00000272663,-0.936467718444396
ENSG00000162869,0.9421639233291667
ENSG00000243244,-1.3137270442928324
ENSG00000228033,nan
ENSG00000115239,-0.5672067583615862
ENSG00000143942,-1.2082243041236895
ENSG00000068912,-1.0173956379503009
ENSG00000119737,nan
ENSG00000068878,-0.7328371940018144
ENSG00000170634,-0.011303291948540267
ENSG00000272156,nan
ENSG00000115306,5.048365900475022
ENSG00000115310,0.26917092405757453
ENSG00000162994,3.95110179804426
ENSG00000143947,-0.9850849571503354
ENSG00000085760,-1.2686866522398625
ENSG00000240401,-0.9156751916126554
ENSG00000115355,1.610868758398164
ENSG00000163001,-0.8179473766418507
ENSG00000275052,0.7334112715214418
ENSG00000272606,-0.5509787577515625
ENSG00000138035,2.0641450220725375
ENSG00000028116,-1.3042056357816016
ENSG00000287875,-0.3441292824958934
ENSG00000115392,-1.6992104687986622
ENSG00000228590,nan
ENSG00000119866,3.763832994867526
ENSG00000115421,0.5546113620908197
ENSG00000228414,nan
ENSG00000162924,0.8658231241734895
ENSG00000162927,-0.8767986854349672
ENSG00000162928,-0.12889364260973862
ENSG00000162929,1.4350688849504671
ENSG00000212978,-1.3565817580505788
ENSG00000237651,-1.2624046756033314
ENSG00000115464,3.456636635253568
ENSG00000270820,-0.710633997506051
ENSG00000082898,1.243395932057097
ENSG00000170264,3.5695158865412253
ENSG00000115484,-0.8687635355159924
ENSG00000173163,-0.40541890256734786
ENSG00000170340,-0.1571132204499647
ENSG00000115504,-0.42911825619451494
ENSG00000231609,nan
ENSG00000143951,0.6984800613509909
ENSG00000014641,-0.3795793031530958
ENSG00000169764,-0.7196379243173134
ENSG00000143952,0.17889448469525204
ENSG00000197329,1.3000139248411233
ENSG00000225889,-0.9038720967694198
ENSG00000230923,nan
ENSG00000119862,nan
ENSG00000260101,-1.6702900119856563
ENSG00000119844,0.49206500665630404
ENSG00000179833,-0.8296660742355134
ENSG00000226756,-1.7783288468744356
ENSG00000237638,0.5017840889861819
ENSG00000115902,6.543566761162235
ENSG00000011523,2.2478476859690413
ENSG00000138069,0.055554782815540715
ENSG00000138071,-0.19066883587380484
ENSG00000198369,nan
ENSG00000143971,-1.0388661417339813
ENSG00000197223,-0.5061490200632167
ENSG00000243667,-0.19978863182125764
ENSG00000115946,-1.4036889240727877
ENSG00000221823,-0.519491096458496
ENSG00000273275,-0.6483136895923987
ENSG00000273064,3.119060039613153
ENSG00000119865,20.441769968487193
ENSG00000115956,5.171086923774914
ENSG00000204923,0.7122391063673102
ENSG00000169621,0.12615909575139997
ENSG00000163219,0.04824794689526551
ENSG00000198380,0.6168187233721133
ENSG00000169599,-0.8703308464095797
ENSG00000115977,9.70497867669887
ENSG00000196975,0.06814739447308106
ENSG00000087338,-0.503142179062419
ENSG00000124380,-1.0008491425130375
ENSG00000059728,-1.6810651668145769
ENSG00000244617,nan
ENSG00000179818,0.554344978085687
ENSG00000169564,-1.274756626218348
ENSG00000115998,-0.40212920863312995
ENSG00000116001,7.774269553414061
ENSG00000116005,1.578255625231799
ENSG00000143977,-1.3852624592390828
ENSG00000035141,-1.393937714762061
ENSG00000163235,6.318049280985333
ENSG00000075340,-0.7482196668231351
ENSG00000286979,nan
ENSG00000237751,nan
ENSG00000144031,nan
ENSG00000144043,0.31508985963433833
ENSG00000124357,1.097850251323512
ENSG00000272735,17.51908867566907
ENSG00000124370,-0.6513539979475508
ENSG00000124383,0.09406530011480496
ENSG00000124374,1.45170166726529
ENSG00000075292,3.7003732424596922
ENSG00000281195,4.869197999476526
ENSG00000135636,3.7932160038215477
ENSG00000144036,11.458296605192436
ENSG00000116096,nan
ENSG00000144040,1.688466199646978
ENSG00000135631,-0.7819224044444595
ENSG00000272702,nan
ENSG00000135632,-0.5546558056973298
ENSG00000135617,-0.8423846805718137
ENSG00000135624,-0.976160641573187
ENSG00000163013,0.33532953198672305
ENSG00000116127,3.654980735244343
ENSG00000284902,nan
ENSG00000144034,-0.5777007917613228
ENSG00000273245,nan
ENSG00000144048,0.4069976831083054
ENSG00000124356,1.3016723092291764
ENSG00000163017,nan
ENSG00000114956,-0.6932522123720916
ENSG00000237883,4.989990645051772
ENSG00000235499,2.603675428983125
ENSG00000187605,2.3176396288756744
ENSG00000217702,nan
ENSG00000163170,-1.497314889699447
ENSG00000225439,5.098432264199184
ENSG00000114978,-1.3116433029084176
ENSG00000279070,nan
ENSG00000065911,-0.5818543537667893
ENSG00000188687,3.5862439274021676
ENSG00000204843,-0.6160860902918063
ENSG00000237737,nan
ENSG00000284308,-0.9004007777375869
ENSG00000286623,nan
ENSG00000005448,-1.0777647881554009
ENSG00000115274,-1.1114226919347767
ENSG00000239779,-1.1309758913260644
ENSG00000115275,3.08997886439483
ENSG00000286883,-1.0633893142892192
ENSG00000204822,0.5979746104798903
ENSG00000135637,-1.0946362704249097
ENSG00000115282,1.341504152789718
ENSG00000115289,-0.24338426463549206
ENSG00000115307,0.7586295842938867
ENSG00000115317,-0.11477412716614392
ENSG00000115318,-0.6357310981325344
ENSG00000115325,-1.3358071509769023
ENSG00000135622,3.9780472285713757
ENSG00000272711,nan
ENSG00000159399,3.120141105625956
ENSG00000204792,19.406696309295665
ENSG00000236209,8.357266771604683
ENSG00000115350,-0.4887055864745366
ENSG00000115363,nan
ENSG00000115364,-0.9909779731695905
ENSG00000005436,-0.38974063943947174
ENSG00000286045,nan
ENSG00000163541,-0.9913676849600828
ENSG00000115423,-0.9484988239216516
ENSG00000186854,3.3832905309095844
ENSG00000034510,-0.6247893425590583
ENSG00000287625,2.452179751994267
ENSG00000176407,-0.7530460450132626
ENSG00000152291,1.4296307332766314
ENSG00000042445,-0.7187898532169013
ENSG00000115459,-0.03370563875050109
ENSG00000042493,-0.9181117326134128
ENSG00000286532,0.16185356906308304
ENSG00000168906,0.5128356301505015
ENSG00000115486,1.790836285394266
ENSG00000118640,-1.1629464472415612
ENSG00000168899,-1.4408505003044134
ENSG00000168894,-1.0444951888796932
ENSG00000168890,3.5088943034571134
ENSG00000168883,-0.3206981464063647
ENSG00000168887,8.848571905539043
ENSG00000115523,82.21217625513283
ENSG00000115525,2.7464664144340043
ENSG00000232504,6.836912191421294
ENSG00000068654,-0.026452660099259843
ENSG00000132300,0.8637494068090065
ENSG00000132305,-0.27303252496748737
ENSG00000273080,0.18433537435231404
ENSG00000132313,1.3519029340478799
ENSG00000115548,0.06054851760367414
ENSG00000115561,-1.0644842418912952
ENSG00000228363,nan
ENSG00000239305,3.2428152591623225
ENSG00000153561,0.8135386564240297
ENSG00000153563,16.101630641748816
ENSG00000172116,16.719454411347556
ENSG00000280721,8.641136975163047
ENSG00000222041,1.3859139204678737
ENSG00000273445,-0.5124791182586016
ENSG00000125551,6.577292846417393
ENSG00000185304,nan
ENSG00000287670,-1.197522507331133
ENSG00000172086,-0.9484415370839375
ENSG00000144115,nan
ENSG00000225420,nan
ENSG00000172071,-0.5667888596727192
ENSG00000234028,-0.024208404067459745
ENSG00000287686,-0.7891761784989718
ENSG00000153574,-1.287136453222696
ENSG00000211592,nan
ENSG00000243290,nan
ENSG00000278857,nan
ENSG00000233850,-0.7792123491888406
ENSG00000172005,2.807156215023575
ENSG00000287362,3.7204309943887774
ENSG00000144029,-0.5212653922418298
ENSG00000144026,-0.0395308628126664
ENSG00000275111,-1.0457479483713221
ENSG00000233757,10.914753386701577
ENSG00000115042,-1.0456401018628576
ENSG00000272913,-0.8766909729419147
ENSG00000273305,nan
ENSG00000232931,10.631899747465358
ENSG00000174501,9.846869973281779
ENSG00000186281,0.20094048120497895
ENSG00000188886,nan
ENSG00000158050,3.969553823730988
ENSG00000084090,-1.1374767670757282
ENSG00000204685,1.7847534406559067
ENSG00000135956,0.01499139422729705
ENSG00000144021,2.3319158612431123
ENSG00000144028,2.1221757117887705
ENSG00000230747,-0.42745464755958973
ENSG00000198885,-0.9025010760470088
ENSG00000121152,nan
ENSG00000196843,-0.5933587742491117
ENSG00000114982,1.556435262635965
ENSG00000114988,-0.004986634594866776
ENSG00000158158,-0.6136465421199288
ENSG00000273265,nan
ENSG00000168763,2.141475875747689
ENSG00000163126,5.449246735455188
ENSG00000213337,0.27285686806717707
ENSG00000168758,-0.9886650152095298
ENSG00000168754,-0.40101115288025835
ENSG00000144199,-1.2113356656485115
ENSG00000135976,8.70985630094365
ENSG00000277701,-0.7079497054214716
ENSG00000230606,1.5984365072333335
ENSG00000196912,0.4355777312967083
ENSG00000135940,-0.9451965976433107
ENSG00000115073,-0.13895837432792735
ENSG00000228486,9.69176851753792
ENSG00000115085,6.283690238665901
ENSG00000075568,0.3848349384143654
ENSG00000040933,1.4342000119772598
ENSG00000183513,-1.0978795426346213
ENSG00000115446,-0.4007666408637866
ENSG00000071073,4.985018527988315
ENSG00000226791,-0.4005923414918268
ENSG00000196872,-0.32275995074226355
ENSG00000135951,-1.051802322121213
ENSG00000273045,-0.4324171602670918
ENSG00000144182,-1.301805346882107
ENSG00000158411,1.6741483500624779
ENSG00000185414,0.6993784540301471
ENSG00000115514,-1.5771824682200832
ENSG00000158417,0.417434519227073
ENSG00000135945,1.3884685394303813
ENSG00000144218,1.9312013987599
ENSG00000230393,nan
ENSG00000115526,-0.5221154920321852
ENSG00000115539,-0.9299820125703134
ENSG00000170485,6.972646770215487
ENSG00000223947,nan
ENSG00000071082,-0.846008207990947
ENSG00000204634,-1.465092799872999
ENSG00000158435,-0.9876536701980129
ENSG00000163162,1.5167714635442238
ENSG00000196460,nan
ENSG00000071054,1.2369328399802624
ENSG00000115590,nan
ENSG00000115594,-3.4914595450475874
ENSG00000115604,0.05238210460939212
ENSG00000115607,0.5613610618047475
ENSG00000236525,nan
ENSG00000135953,0.7253371418064929
ENSG00000170417,-0.8371561313699295
ENSG00000135972,-1.7533649760871528
ENSG00000231851,nan
ENSG00000135966,-0.7528402404578466
ENSG00000235319,nan
ENSG00000272994,-1.2240987840904298
ENSG00000135974,-0.25530468676418056
ENSG00000115641,4.701977757011602
ENSG00000071051,5.967852650071926
ENSG00000235522,nan
ENSG00000234162,nan
ENSG00000119147,-1.2670793720639997
ENSG00000115652,-0.673025267542527
ENSG00000153165,nan
ENSG00000254126,-1.1817912585928865
ENSG00000196862,nan
ENSG00000198075,nan
ENSG00000135968,3.17861511262574
ENSG00000214184,-0.6126332103052471
ENSG00000169756,0.03453345721671466
ENSG00000153201,1.3423082139749811
ENSG00000163006,-0.03177293620265424
ENSG00000135960,2.2737274138418453
ENSG00000259863,nan
ENSG00000172985,0.273722214964912
ENSG00000186522,5.346435552499929
ENSG00000144063,nan
ENSG00000144061,nan
ENSG00000175701,-0.5175766080173111
ENSG00000169679,nan
ENSG00000172965,-0.9905194428193447
ENSG00000153094,-0.9602203859833193
ENSG00000240350,nan
ENSG00000224959,nan
ENSG00000153107,0.5795850229808219
ENSG00000153208,nan
ENSG00000153214,0.8196742041194245
ENSG00000144152,1.5477169196695588
ENSG00000144161,1.340996715690251
ENSG00000286545,nan
ENSG00000188177,6.744167467688563
ENSG00000169629,nan
ENSG00000114999,2.004364114885084
ENSG00000125630,-0.18204753420196015
ENSG00000125611,-0.6253920592865752
ENSG00000237753,0.8101383164348649
ENSG00000144136,2.2519144991767823
ENSG00000169607,nan
ENSG00000125538,1.5013316539315293
ENSG00000136688,nan
ENSG00000136694,nan
ENSG00000125637,0.9109430931860885
ENSG00000234174,nan
ENSG00000189223,1.8375877002854424
ENSG00000125618,1.7408155724685546
ENSG00000136682,-0.8275169870095317
ENSG00000144134,0.038162375628813555
ENSG00000115084,1.6188858831647146
ENSG00000228857,-0.42430480382842334
ENSG00000270019,0.02942818511846942
ENSG00000115091,0.4924900968043744
ENSG00000088205,0.9366030616154806
ENSG00000236255,2.064036540933372
ENSG00000125633,2.514680899195869
ENSG00000125629,-0.33559003995409753
ENSG00000186132,-0.79468070909004
ENSG00000155368,-1.410894832489412
ENSG00000171227,-0.7528327372699657
ENSG00000144120,-1.6117579337732213
ENSG00000088179,1.567510759290368
ENSG00000115109,-0.9638377290142984
ENSG00000226479,-0.8688317491760359
ENSG00000144118,-0.6013343790251194
ENSG00000074054,0.8092058955054274
ENSG00000236859,1.3658455999139911
ENSG00000155438,0.39610022374091125
ENSG00000211460,0.243857753557696
ENSG00000286481,nan
ENSG00000136732,-0.7801798938963477
ENSG00000136717,-0.34570341285540357
ENSG00000163161,-0.11168041302459082
ENSG00000169967,3.8540279815392773
ENSG00000236682,-0.9476417081956034
ENSG00000287742,nan
ENSG00000163166,2.581344679234825
ENSG00000231731,nan
ENSG00000072163,-1.2430637300302747
ENSG00000136709,2.343828685106617
ENSG00000173349,2.8747198444335798
ENSG00000144231,-0.9195197274363544
ENSG00000144233,-1.1934597274728727
ENSG00000272667,0.36128834953218275
ENSG00000286873,nan
ENSG00000136715,-1.1483147312101363
ENSG00000136731,0.701885311591971
ENSG00000136720,1.3434315190483446
ENSG00000229536,nan
ENSG00000196604,-0.20700926345690443
ENSG00000136699,-0.2685409174674507
ENSG00000152082,-0.9686260390562338
ENSG00000136710,-1.5943511141771693
ENSG00000136718,0.7197685651694382
ENSG00000072135,-1.398185514864682
ENSG00000136002,-1.019722805220615
ENSG00000152102,-1.1273496947059085
ENSG00000115762,-0.320447411616381
ENSG00000188219,1.7519446957893219
ENSG00000273073,nan
ENSG00000173272,-0.1581286089783109
ENSG00000287151,2.8589918530200857
ENSG00000229203,nan
ENSG00000152127,1.953091818000433
ENSG00000224043,0.7204938752440161
ENSG00000082258,2.42310549776829
ENSG00000115839,2.6248777930993885
ENSG00000121988,1.8468426136942644
ENSG00000048991,0.1441496341683159
ENSG00000144224,0.554435201844528
ENSG00000076003,-1.4676285798754722
ENSG00000115866,-1.376469658709196
ENSG00000231890,-1.748194987325815
ENSG00000121966,-0.3066976343343068
ENSG00000228043,nan
ENSG00000144228,0.8125601568839053
ENSG00000241772,nan
ENSG00000075884,8.737529104553365
ENSG00000231758,nan
ENSG00000232377,nan
ENSG00000121964,1.7294769236195264
ENSG00000169554,6.389790588473947
ENSG00000121989,4.959530738174171
ENSG00000115947,-0.02248231740111019
ENSG00000204406,2.498132100756676
ENSG00000135999,2.516985428775022
ENSG00000168280,-0.588224430421593
ENSG00000286167,0.9804409923640207
ENSG00000168288,-0.20981214332747297
ENSG00000231969,nan
ENSG00000184898,1.105609404905711
ENSG00000123609,-0.5979652065509581
ENSG00000080345,2.751053168935536
ENSG00000183091,6.332810109460393
ENSG00000162980,0.9859178989648146
ENSG00000115145,0.16302243406806702
ENSG00000157827,nan
ENSG00000196504,1.0759903911298512
ENSG00000177917,-0.8984053739534928
ENSG00000177519,-0.7027462154742973
ENSG00000153234,3.4566233152212082
ENSG00000115159,1.2793846099606259
ENSG00000136541,4.079398613565863
ENSG00000115165,3.5869257176541605
ENSG00000123612,2.881205586030381
ENSG00000115170,1.0162831529143541
ENSG00000271320,nan
ENSG00000153237,nan
ENSG00000144283,1.2474776745028902
ENSG00000163331,-1.4926083981897398
ENSG00000196151,-0.27699074693816345
ENSG00000123636,2.3717033337043554
ENSG00000226266,-0.4467737323457328
ENSG00000136536,-0.21729841129869282
ENSG00000241399,0.28530925457307493
ENSG00000054219,1.2134801896484684
ENSG00000153250,0.2979598793616675
ENSG00000136560,-0.4522400445539289
ENSG00000235724,-3.538158278241635
ENSG00000227403,0.5681182218657171
ENSG00000115233,-1.554482096595827
ENSG00000144290,0.05174383852872791
ENSG00000197635,1.564595798579527
ENSG00000230918,0.0508021758629436
ENSG00000115267,0.9427735929316782
ENSG00000115271,-1.3987546339511117
ENSG00000082438,nan
ENSG00000115339,2.6045085339357925
ENSG00000235192,nan
ENSG00000123607,3.3177229492844287
ENSG00000224490,0.2963710926191441
ENSG00000169432,nan
ENSG00000198648,2.5832187506506075
ENSG00000172292,0.495993653305798
ENSG00000227617,0.3464782930323907
ENSG00000163093,-0.8748586841673802
ENSG00000138399,-0.34148064066847544
ENSG00000138398,0.22354708383725969
ENSG00000144362,-0.430591365067039
ENSG00000213160,1.1869570792831063
ENSG00000138385,-0.5530200757880922
ENSG00000138382,-0.2813253144233333
ENSG00000144357,4.274701777525023
ENSG00000115806,-0.924825523921418
ENSG00000198586,0.9186240186833157
ENSG00000123600,-1.0633346278095628
ENSG00000115827,1.3800548936887265
ENSG00000077380,-0.10432903765807533
ENSG00000115840,0.6571811144886612
ENSG00000128708,-0.42534292835000587
ENSG00000172878,1.4002057231757008
ENSG00000091409,1.518276278216549
ENSG00000226963,nan
ENSG00000232788,nan
ENSG00000225205,-0.06056661735101705
ENSG00000152256,2.79473500189072
ENSG00000091436,nan
ENSG00000144354,4.15652663275885
ENSG00000172845,2.5828550023214105
ENSG00000138430,-1.226350101045123
ENSG00000138433,0.7852016378906252
ENSG00000144306,1.6854432647532682
ENSG00000163328,1.3659278059032096
ENSG00000226853,nan
ENSG00000115935,0.32937755690603154
ENSG00000237798,nan
ENSG00000128656,nan
ENSG00000115966,0.22301163983834282
ENSG00000154518,-1.937931916099188
ENSG00000144320,0.6358450346317389
ENSG00000128654,0.19261696762862507
ENSG00000229337,1.2620545138591563
ENSG00000170144,1.3025870147244991
ENSG00000116044,-0.44534653897250914
ENSG00000222043,-1.4056266986591075
ENSG00000213963,9.710656120641765
ENSG00000018510,1.0190529626061997
ENSG00000196659,-0.6698803806356973
ENSG00000237655,nan
ENSG00000197557,0.2594747204877783
ENSG00000155636,2.172702287251603
ENSG00000223960,0.5822048458230188
ENSG00000180228,-0.1684653461930928
ENSG00000204311,5.599652989089018
ENSG00000079150,3.899184925425866
ENSG00000116095,-0.7363697827776826
ENSG00000237298,5.28136298878275
ENSG00000155657,14.539698430813402
ENSG00000270956,nan
ENSG00000270277,nan
ENSG00000271011,nan
ENSG00000270574,nan
ENSG00000163492,2.5682426492151116
ENSG00000187231,-1.2034139238342993
ENSG00000163510,0.45401947579718643
ENSG00000170035,-0.8553155944589367
ENSG00000234663,-0.8894118146675627
ENSG00000115232,5.357298549664336
ENSG00000188452,nan
ENSG00000138434,-0.521356469958818
ENSG00000115252,nan
ENSG00000077232,0.21525435123088754
ENSG00000061676,2.703401469155396
ENSG00000162999,nan
ENSG00000163002,-0.9169757371903858
ENSG00000272800,nan
ENSG00000170396,nan
ENSG00000286797,1.6350584745024364
ENSG00000188738,nan
ENSG00000287129,nan
ENSG00000237877,0.6004206046670968
ENSG00000259915,nan
ENSG00000065548,1.1630613411169701
ENSG00000138448,0.4847179663823149
ENSG00000144369,nan
ENSG00000064989,-0.7992291495308174
ENSG00000003436,23.670575681570394
ENSG00000223523,nan
ENSG00000115368,1.5001215070001988
ENSG00000138449,-0.4724075436757567
ENSG00000138381,0.501981715609775
ENSG00000286053,nan
ENSG00000151687,1.4736480517066373
ENSG00000128694,-0.30571257720103495
ENSG00000253559,4.081973607486948
ENSG00000273240,nan
ENSG00000128699,1.5156763693759479
ENSG00000064933,3.0496894184934495
ENSG00000187699,nan
ENSG00000198130,0.9134577830649808
ENSG00000151689,-0.9811114631170903
ENSG00000151690,1.000274527852439
ENSG00000189362,1.6734391298655182
ENSG00000233654,7.083281518448082
ENSG00000284052,13.07273806300288
ENSG00000138386,8.30212852861039
ENSG00000235852,-1.835118505499996
ENSG00000115419,2.622081428535901
ENSG00000115415,2.482355383827742
ENSG00000231858,nan
ENSG00000138378,4.210906237012292
ENSG00000288064,0.4328698135892643
ENSG00000128641,1.7441592515567246
ENSG00000173559,0.920996727783466
ENSG00000233766,nan
ENSG00000223466,4.042803191142329
ENSG00000196950,11.192183196136252
ENSG00000081320,8.1501298803636
ENSG00000272211,-2.3668575374926366
ENSG00000138411,nan
ENSG00000229056,-1.1459866215964316
ENSG00000144395,nan
ENSG00000119041,-0.8328150725155594
ENSG00000197121,4.499429176413702
ENSG00000065413,11.29356322799382
ENSG00000231621,-1.3624309522790103
ENSG00000236977,6.4990868908932535
ENSG00000115524,7.289809309232123
ENSG00000115520,0.0560703379933385
ENSG00000144381,-0.0011415890518588572
ENSG00000115541,-1.0938316196626843
ENSG00000115540,0.05962495218650255
ENSG00000162944,nan
ENSG00000287858,nan
ENSG00000247626,-1.3301914917078375
ENSG00000115896,1.4566615102201244
ENSG00000226124,-0.5122331067799424
ENSG00000178074,-1.4996850834823288
ENSG00000162971,0.6068615545944083
ENSG00000162972,0.26968470352236873
ENSG00000196141,3.6033014471437252
ENSG00000155729,-1.1287014631326902
ENSG00000163535,-0.5931623610829634
ENSG00000230408,-0.3873912820321362
ENSG00000082153,-0.527478749505062
ENSG00000013441,3.261094030149131
ENSG00000240344,0.7611575471316199
ENSG00000196290,-0.5585212492492823
ENSG00000115942,-0.08346805295598653
ENSG00000183308,-0.28869764366508666
ENSG00000155744,3.604676026382967
ENSG00000119013,-1.502454349262934
ENSG00000003402,5.724024119801347
ENSG00000226312,4.562326355251778
ENSG00000003400,-0.19305151343799623
ENSG00000064012,0.05050998500782596
ENSG00000155749,11.45268655659604
ENSG00000115993,-0.1835717998627177
ENSG00000082146,-0.6783206010841307
ENSG00000155754,nan
ENSG00000155755,-0.042859599520507094
ENSG00000003393,-0.07270622485281338
ENSG00000273209,nan
ENSG00000116030,-1.8192285151874357
ENSG00000055044,0.41729110368956185
ENSG00000286223,-0.5514286890903973
ENSG00000273456,-1.3170117377899582
ENSG00000204217,2.5104791493458944
ENSG00000138439,1.5338954227730173
ENSG00000163596,-0.17862125045654395
ENSG00000138442,0.8295289520181311
ENSG00000138380,-0.1740060086330208
ENSG00000144426,-1.0898991223973682
ENSG00000119004,1.4893363329531375
ENSG00000138443,2.9167412877355448
ENSG00000173166,0.7654628412992445
ENSG00000178562,2.094084266268967
ENSG00000163599,2.5957454699893012
ENSG00000163600,0.754981728448671
ENSG00000116117,-1.4356916716879475
ENSG00000114933,1.8756057681690488
ENSG00000227946,0.34759290836130663
ENSG00000023228,0.12216628446720731
ENSG00000231955,nan
ENSG00000114942,-0.8166461109835044
ENSG00000204186,2.491770065273887
ENSG00000114948,-3.226337716070574
ENSG00000232125,nan
ENSG00000118246,-0.968160395853358
ENSG00000229321,nan
ENSG00000118263,-0.8309456430308662
ENSG00000223725,-0.3154977501437538
ENSG00000118260,1.8342064727540333
ENSG00000144401,-0.5399469901816584
ENSG00000163249,0.20542190896890491
ENSG00000163251,nan
ENSG00000178385,-0.29798554959234336
ENSG00000118231,2.8234347144324268
ENSG00000138413,1.0598762989796966
ENSG00000231908,-0.5600745595221879
ENSG00000115020,-0.7093626316664878
ENSG00000144407,nan
ENSG00000197713,2.1576408803242697
ENSG00000144445,2.2912211362449226
ENSG00000272807,10.355401276720873
ENSG00000229127,14.349870836438745
ENSG00000279317,nan
ENSG00000234281,nan
