Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000211793,TRAV9-2,0.14157071493644688,0.25478789021096837,1.0,0.1112815443524105,0.15967779211342314,0.9887535639334939,0.0,-0.02509855777547587,1.0
ENSG00000258482,TRAV15,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000211794,TRAV12-3,0.09982550412185356,1.3395455083906036,1.0,0.0,-0.9250798260662112,1.0,0.0,0.4933685311587741,1.0
ENSG00000211795,TRAV8-6,0.13068065994133557,-1.2749612679445677,0.5425610520867118,0.3894854052334368,1.6894269502689596,0.4629739135834116,0.0,0.039856884065294196,1.0
ENSG00000211796,TRAV16,0.07078535746822344,-1.1510896097823995,0.661865726189073,0.16692231652861575,1.565555292106791,0.5622129170370006,0.0,0.9302323928907961,1.0
ENSG00000211797,TRAV17,0.19511348532907744,-0.021910950683396546,0.9145533536070726,0.222563088704821,0.43637663300778806,0.7942008702833093,0.0,-0.49357531601577964,1.0
ENSG00000211798,TRAV18,0.019057596241444773,-0.9954387393222053,1.0,0.0,1.4099044216465977,1.0,0.0,2.828352778871582,1.0
ENSG00000211799,TRAV19,0.12614313702670588,-0.32558734101453624,0.8668646173201481,0.16692231652861575,0.7400530233389273,0.7509125376734657,0.0,0.12791306073049036,1.0
ENSG00000211800,TRAV20,0.10436302703648327,1.4031106371680697,1.0,0.0,-0.9886449548436778,1.0,0.0,0.42980340238130754,1.0
ENSG00000211801,TRAV21,0.28949396195337534,-0.7179047637932963,0.6380492931101217,0.6120484939382578,1.132370446117688,0.5245611554048566,0.0,-1.082903009298338,1.0
ENSG00000211802,TRAV22,0.043560219980445194,0.15983948615570576,1.0,0.0,0.25462619616868665,1.0,0.0,1.673074553393672,1.0
ENSG00000211803,TRAV23DV6,0.10345552245355734,-0.19434280773628343,0.9468130400045793,0.1112815443524105,0.608808490060675,0.8366622441947589,0.0,0.4174196779254751,1.0
ENSG00000211804,TRDV1,0.044467724563371135,-0.8110141681847773,0.8535883690733354,0.05564077217620525,1.2254798505091693,0.7625697504329711,0.0,1.6153590555373842,1.0
ENSG00000211805,TRAV24,0.019965100824370714,-0.9313084019024895,1.0,0.0,1.345774084226882,1.0,0.0,2.7642224414518672,1.0
ENSG00000211806,TRAV25,0.05082025664385273,-0.6219803437947604,1.0,0.05564077217620525,1.0364460261191524,0.9155046039432082,0.0,1.4298034023813075,1.0
ENSG00000211807,TRAV26-1,0.0589877978901862,-0.4104762386010492,1.0,0.05564077217620525,0.8249419209254403,0.9494621296381619,0.0,1.2216952070511073,1.0
ENSG00000211809,TRAV27,0.1270506416096318,1.684680994439291,1.0,0.0,-1.2702153121148991,1.0,0.0,0.14823304511008617,1.0
ENSG00000211810,TRAV29DV5,0.14701574243400253,0.893857796271575,1.0,0.05564077217620525,-0.4793921139471835,1.0,0.0,-0.06976760710920393,1.0
ENSG00000259092,TRAV30,0.022687614573148537,-0.75443063981841,1.0,0.0,1.1688963221428024,1.0,0.0,2.5873446793677877,1.0
ENSG00000251002,AC244502.1,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000211812,TRAV26-2,0.0635253208048159,-0.30512323845482037,1.0,0.05564077217620525,0.7195889207792123,0.9344872326335408,0.0,1.1178593960665673,1.0
ENSG00000211813,TRAV34,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000211814,TRAV35,0.05626528414140838,0.5224095655404142,1.0,0.0,-0.10794388321602177,1.0,0.0,1.3105044740089635,1.0
ENSG00000211815,TRAV36DV7,0.044467724563371135,0.18898583181522266,1.0,0.0,0.22547985050916974,1.0,0.0,1.643928207734155,1.0
ENSG00000259068,TRAV37,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000211816,TRAV38-1,0.05445027497555649,0.4758669796033841,1.0,0.0,-0.061401297278991684,1.0,0.0,1.3570470599459936,1.0
ENSG00000211817,TRAV38-2DV8,0.17877840283641047,2.1744862621201073,1.0,0.0,-1.7600205797957154,1.0,0.0,-0.34157222257073006,1.0
ENSG00000211818,TRAV39,0.02813264207070419,-2.4548703579595026,0.4307610257441697,0.16692231652861575,2.8693360402838937,0.3718832202251177,0.0,2.158501380563913,1.0
ENSG00000211819,TRAV40,0.0045375229146297075,-3.8699078572383465,0.415669312815255,0.05564077217620525,4.284373539562738,0.36828775929726354,0.0,4.480429475451276,1.0
ENSG00000211820,TRAV41,0.05354277039263055,0.4520202376490161,1.0,0.0,-0.037554555324623706,1.0,0.0,1.3808938019003616,1.0
ENSG00000211821,TRDV2,0.05354277039263055,0.4520202376490161,1.0,0.0,-0.037554555324623706,1.0,0.0,1.3808938019003616,1.0
ENSG00000211829,TRDC,0.05626528414140838,-1.4775904344595858,0.5829363060588915,0.16692231652861575,1.8920561167839778,0.5024260568393001,0.0,1.243390278150426,1.0
ENSG00000256590,TRDV3,0.005445027497555649,-2.647515435901898,1.0,0.0,3.0619811182262904,1.0,0.0,4.480429475451276,1.0
ENSG00000211837,TRAJ53,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000211847,TRAJ42,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000278661,TRAJ37,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000211885,TRAJ4,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000277734,TRAC,0.6234556484701218,0.5119627781052982,1.0,0.5564077217620526,-0.09749709578090648,0.9959993148623747,0.0,-2.1592988287007726,1.0
ENSG00000259054,LINC02332,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000129562,DAD1,0.9801049495600168,1.1638488311378505,1.0,0.3894854052334368,-1.2128130010699776,1.0,0.4859581224570805,-0.7996784437414597,1.0
ENSG00000100439,ABHD4,0.029947651236556072,-0.3674075167091626,1.0,0.0,0.781873199033555,1.0,0.0,2.2003215562585403,1.0
ENSG00000258458,AL160314.2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000155463,OXA1L,0.7858989688138653,-0.0872995975164278,0.9199250873940586,0.6120484939382578,-0.32048851859612315,1.0,1.4578743673712413,0.831635362860884,1.0
ENSG00000155465,SLC7A7,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000172590,MRPL52,0.37842941108011763,0.9305606792340178,1.0,0.1112815443524105,-1.2599469766610727,1.0,0.32397208163805363,0.15850138056391327,1.0
ENSG00000157227,MMP14,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000197324,LRP10,0.4528447868800448,0.05148230806528731,1.0,0.3894854052334368,-0.10507854952163309,1.0,0.4859581224570805,0.3019424605055392,1.0
ENSG00000139890,REM2,0.016335082492666946,-2.7919053452370726,0.43601113626781746,0.1112815443524105,3.2063710275614645,0.37624649941021,0.0,2.8954669747301196,1.0
ENSG00000100461,RBM23,0.124328127860854,-1.1537008232389374,0.5460879396220507,0.3338446330572315,1.5681665055633291,0.43709957090787455,0.0,0.11785939606656726,1.0
ENSG00000237054,PRMT5-AS1,0.003630018331703766,-3.13294226307214,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000100462,PRMT5,0.059895302473112144,-1.3887811675017296,0.6069661953243152,0.16692231652861575,1.8032468498261216,0.5035199072458486,0.0,1.158501380563913,1.0
ENSG00000092036,HAUS4,0.1660733386754473,0.06869159809751046,1.0,0.1112815443524105,-0.07708291951126212,1.0,0.16198604081902682,0.7486255864008484,1.0
ENSG00000129474,AJUBA,0.0027225137487778247,-3.4548703579595017,1.0,0.0,3.869336040283894,1.0,0.0,5.287784397508879,1.0
ENSG00000258457,AL132780.2,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000100802,C14orf93,0.044467724563371135,0.18898583181522266,1.0,0.0,0.22547985050916974,1.0,0.0,1.643928207734155,1.0
ENSG00000100804,PSMB5,0.18240842116811426,1.2033411247922925,1.0,0.05564077217620525,-0.7888754424679005,1.0,0.0,-0.3775515196762962,1.0
ENSG00000222028,PSMB11,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000139880,CDH24,0.003630018331703766,-3.13294226307214,1.0,0.0,3.5474079453965324,1.0,0.0,4.965856302621518,1.0
ENSG00000100813,ACIN1,0.248656255721708,-1.6735106444348429,0.33637766436067607,0.7233300382906682,1.5422646421205721,0.36828775929726354,0.971916244914161,1.9252143181241717,1.0
ENSG00000179933,C14orf119,0.21144856782174437,0.8305318609027461,1.0,0.05564077217620525,-1.0071809062811057,1.0,0.16198604081902682,0.41126745094388006,1.0
ENSG00000092067,CEBPE,0.008167541246333473,-2.13294226307214,1.0,0.0,2.5474079453965324,1.0,0.0,3.9658563026215177,1.0
ENSG00000092068,SLC7A8,0.014520073326815064,-2.9523700174303187,0.4148390229744666,0.1112815443524105,3.3668356997547106,0.3597775908830984,0.0,3.039856884065294,1.0
ENSG00000215271,HOMEZ,0.05445027497555649,0.4758669796033841,1.0,0.0,-0.061401297278991684,1.0,0.0,1.3570470599459936,1.0
ENSG00000235194,PPP1R3E,0.11979060494622429,-2.5695129239006254,0.2518877349789433,0.890252354819284,2.890709691076461,0.2811172035671995,0.16198604081902682,1.0686158770467182,1.0
ENSG00000129473,BCL2L2,0.001815009165851883,-4.869907857238346,0.36660543904494364,0.05564077217620525,5.284373539562738,0.3286897872386033,0.0,5.287784397508879,1.0
ENSG00000100836,PABPN1,1.0300177016209437,-0.0600107406182891,0.9391179685369582,1.1684562157003102,0.17268458263250963,0.8262366968740311,0.809930204095134,-0.3034262508774539,1.0
ENSG00000092096,SLC22A17,0.07350787121700127,-1.0973183533414188,0.688565393117883,0.16692231652861575,1.5117840356658103,0.5741397805660113,0.0,0.8783934613711781,1.0
ENSG00000129460,NGDN,0.26226882446559713,-0.5968893628319303,0.688565393117883,0.5007669495858472,1.0113550451563222,0.5398609578849947,0.0,-0.9362172766892254,1.0
ENSG00000157306,ZFHX2-AS1,0.0045375229146297075,-2.8699078572383465,1.0,0.0,3.284373539562738,1.0,0.0,4.702821896787723,1.0
ENSG00000259431,THTPA,0.045375229146297075,-2.104373110875369,0.4130721652809308,0.222563088704821,2.518838793199761,0.35009268962370105,0.0,1.5064246839842204,1.0
ENSG00000213983,AP1G2,0.3339616865167465,-1.4509553079561195,0.36565564600938627,1.112815443524105,1.726378086441851,0.32366390029374636,0.32397208163805363,0.2691205532438443,1.0
ENSG00000258727,AL135999.1,0.009075045829259415,-2.9954387393222053,0.5176810114007232,0.05564077217620525,3.4099044216465972,0.4572512625005877,0.0,3.7028218967877233,1.0
ENSG00000215256,DHRS4-AS1,0.06261781622188997,-0.9105498417356923,0.8392567136198215,0.1112815443524105,1.3250155240600834,0.7186629777100603,0.0,1.1178593960665673,1.0
ENSG00000157326,DHRS4,0.1597208065949657,0.012735192123495054,1.0,0.1112815443524105,-0.02143488996134746,1.0,0.16198604081902682,0.8039686202446235,1.0
ENSG00000187630,DHRS4L2,0.04628273372922302,0.24556936018159004,1.0,0.0,0.16889632214280237,1.0,0.0,1.5873446793677877,1.0
ENSG00000286931,AL136419.3,0.043560219980445194,-3.010085515286607,0.302013439155618,0.3894854052334368,3.2254798505091693,0.2811172035671995,0.16198604081902682,2.4804294754512757,1.0
ENSG00000129535,NRL,0.014520073326815064,-3.3674075167091626,0.34820439753756477,0.16692231652861575,3.7818731990335546,0.3092868984263427,0.0,2.9658563026215177,1.0
ENSG00000100889,PCK2,0.041745210814593314,-0.900281506281865,1.0,0.05564077217620525,1.314747188606257,0.9211916598318532,0.0,1.7028218967877233,1.0
ENSG00000100897,DCAF11,0.1987435036607812,-0.48086556649244705,0.7875094501757555,0.2782038608810263,0.6663959816136185,0.7401070290971733,0.16198604081902682,0.47400320629184245,1.0
ENSG00000139914,FITM1,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000092010,PSME1,2.20705114567589,0.7936502469789268,1.0,0.445126177409642,-2.2228338036439728,1.0,3.725678938837617,0.6194903184488822,1.0
ENSG00000100908,EMC9,0.05082025664385273,0.3780196562052396,1.0,0.0,0.03644602611915282,1.0,0.0,1.4548943833441381,1.0
ENSG00000100911,PSME2,1.0309252062038696,0.11118368021158925,1.0,0.5007669495858472,-0.9774079829609739,1.0,2.2678045714663755,1.0322836643604936,1.0
ENSG00000092098,RNF31,0.08893544912674227,-1.8255137378798927,0.39360974951416566,0.3894854052334368,2.239979420204284,0.3332026727263297,0.0,0.5598639429456806,1.0
ENSG00000213928,IRF9,0.356649301089895,-1.4177810392242824,0.36766097701380407,1.1684562157003102,1.6994110388415817,0.32806275531874135,0.32397208163805363,0.175779371995749,1.0
ENSG00000100918,REC8,0.04991275206092678,-1.647515435901898,0.5480225990375517,0.1112815443524105,1.6214085268403085,0.6382463051786329,0.16198604081902682,2.4298034023813075,1.0
ENSG00000196497,IPO4,0.0635253208048159,-1.627051333342183,0.4907784274777277,0.222563088704821,2.041517015666575,0.40115531266176657,0.0,1.058965707012999,1.0
ENSG00000287765,AL136295.17,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000100926,TM9SF1,0.0916579628755201,-0.782445015988007,0.7955591565538832,0.1112815443524105,0.7677980138218321,0.8834126574405303,0.16198604081902682,1.5873446793677877,1.0
ENSG00000276698,AL136295.6,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000278784,AL136295.7,0.0009075045829259415,-5.454870357959502,0.35297032589303373,0.0,4.284373539562738,1.0,0.16198604081902682,7.287784397508879,0.5474032559343653
ENSG00000139908,TSSK4,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000254505,CHMP4A,0.30038401694848665,0.5982409785000598,1.0,0.05564077217620525,-1.5186812450612406,1.0,0.4859581224570805,0.9084060304376176,1.0
ENSG00000213920,MDP1,0.13249566910718746,0.7448019868768618,1.0,0.0,-1.3401173253450551,1.0,0.16198604081902682,1.0881120526725154,1.0
ENSG00000129559,NEDD8,0.7777314275675319,0.8305318609027458,1.0,0.16692231652861575,-1.887220282240193,1.0,1.1339022857331877,0.5379149701120358,1.0
ENSG00000100938,GMPR2,0.19148346699737367,0.2730500966036966,1.0,0.1112815443524105,-0.2804110792207881,1.0,0.16198604081902682,0.5463174111077329,1.0
ENSG00000092330,TINF2,0.20237352199248496,-0.9694435307892608,0.5471641846189185,0.2782038608810263,0.6214085268403085,0.7569353548109751,0.6479441632761073,1.7705087042992984,1.0
ENSG00000100949,RABGGTA,0.12069810952915022,-0.9737436682228862,0.6300563773460287,0.16692231652861575,0.7818731990335546,0.7925440756333341,0.32397208163805363,1.7747148152695094,1.0
ENSG00000288044,AL096870.8,0.022687614573148537,-0.75443063981841,1.0,0.0,1.1688963221428024,1.0,0.0,2.5873446793677877,1.0
ENSG00000286825,AL096870.6,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000157379,DHRS1,0.10980805453403893,-0.10909552111777243,1.0,0.1112815443524105,0.523561203442164,0.967022191291559,0.0,0.3335880871220045,1.0
ENSG00000196943,NOP9,0.025410128321926365,-2.181851863553086,0.5263728430972401,0.1112815443524105,2.596317545877478,0.4528170947658799,0.0,2.3335880871220045,1.0
ENSG00000136305,CIDEB,0.05263526580970461,-1.572227308597661,0.5606921904722594,0.1112815443524105,1.547407945396532,0.6616401618452902,0.16198604081902682,2.3570470599459936,1.0
ENSG00000213906,LTB4R2,0.045375229146297075,-1.3674075167091626,0.7102217394976558,0.1112815443524105,1.7818731990335546,0.6026574766412924,0.0,1.5598639429456806,1.0
ENSG00000213903,LTB4R,0.009982550412185357,-1.8699078572383465,1.0,0.0,2.284373539562738,1.0,0.0,3.7028218967877233,1.0
ENSG00000129467,ADCY4,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000129465,RIPK3,0.05535777955848244,0.4993259524273732,1.0,0.0,-0.0848602701029808,1.0,0.0,1.3335880871220045,1.0
ENSG00000139899,CBLN3,0.0009075045829259415,-4.454870357959502,1.0,0.0,4.869336040283894,1.0,0.0,6.287784397508879,1.0
ENSG00000100441,KHNYN,0.06443282538774185,-2.28494535651719,0.34894708972365673,0.3338446330572315,2.4868664034614807,0.32851291419673306,0.16198604081902682,2.002382178646631,1.0
ENSG00000100445,SDR39U1,0.31127407194359796,-1.3505336981447669,0.3872823950960811,1.0571746713478998,1.7649993804691588,0.3177730347023207,0.0,-1.216041340486871,1.0
ENSG00000100450,GZMH,0.07169286205114939,0.86705773692786,1.0,0.0,-0.45259205460346763,1.0,0.0,0.9658563026215172,1.0
ENSG00000100453,GZMB,0.01179755957803724,-1.647515435901898,1.0,0.0,2.0619811182262904,1.0,0.0,3.4804294754512757,1.0
ENSG00000139910,NOVA1,0.001815009165851883,-3.8699078572383456,1.0,0.0,4.284373539562738,1.0,0.0,5.702821896787723,1.0
ENSG00000092140,G2E3,0.059895302473112144,-2.3887811675017296,0.3055141022562291,0.3338446330572315,2.5892281210911587,0.30942754903636027,0.16198604081902682,2.0979598386288627,1.0
ENSG00000092108,SCFD1,0.11525308203159458,-0.03983285868065822,1.0,0.1112815443524105,0.4542985410050502,0.9903927869369256,0.0,0.26541658448042504,1.0
