Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000151366,NDUFC2,0.5612978891357935,-0.1107022126257553,1.0,0.6274390469736449,0.17357924478370612,1.0,0.22686525676959066,-1.101812526174347,1.0,0.971916244914161,0.7799897573101836,1.0,0.0,0.3861318187077617,1.0
ENSG00000159063,ALG8,0.07127592242994203,0.05046709548704964,1.0,0.05882241065377921,-0.2162425116782143,1.0,0.17014894257719299,1.6291449591903837,0.5457955776819504,0.0,0.9658563026215172,1.0,0.0,3.392878651148347,1.0
ENSG00000246174,KCTD21-AS1,0.008909490303742754,-0.38693821682024865,1.0,0.009803735108963202,0.5858181107098765,1.0,0.0,2.436499881247988,1.0,0.0,3.828352778871582,1.0,0.0,6.255375127398412,1.0
ENSG00000188997,KCTD21,0.0022273725759356885,-1.9719007175414056,0.6716899353178838,0.009803735108963202,2.1707806114310326,0.8522563459037337,0.0,3.5740034049979226,1.0,0.0,4.965856302621518,1.0,0.0,7.392878651148347,1.0
ENSG00000118369,USP35,0.008909490303742754,-1.3869382168202486,0.6716899353178838,0.024509337772408005,1.5858181107098765,0.7556327972308701,0.0,2.0885765778276806,1.0,0.0,3.4804294754512757,1.0,0.0,5.907451823978105,1.0
ENSG00000033327,GAB2,0.0,-3.5568632182625617,0.41016195154123775,0.009803735108963202,3.7557431121521887,0.48780905143352854,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000251323,LINC02728,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.056716314192397664,6.895931499885285,0.30268429571814753,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000137513,NARS2,0.05457062811042437,-0.23493512337519862,1.0,0.04901867554481601,-0.12467527209513829,1.0,0.22686525676959066,2.310968999164129,0.3787639418493524,0.0,1.2877843975088794,1.0,0.0,3.7148067460357086,1.0
ENSG00000182103,FAM181B,0.01336423545561413,1.728539000599687,0.6716899353178838,0.0,-1.5296591067100591,0.8522563459037337,0.0,2.1954917817441926,1.0,0.0,3.5873446793677877,1.0,0.0,6.014367027894617,1.0
ENSG00000137509,PRCP,0.08129909902165262,-0.3474098526336111,0.9079154038508712,0.08333174842618721,0.018777517985982595,1.0,0.2835815709619883,1.9573320445494284,0.383865892521068,0.16198604081902682,1.7028218967877233,1.0,0.0,3.1148939038485812,1.0
ENSG00000165490,DDIAS,0.0033410588639035325,-0.9719007175414056,0.9674952424483532,0.004901867554481601,1.1707806114310326,1.0,0.0,3.5740034049979226,1.0,0.0,4.965856302621518,1.0,0.0,7.392878651148347,1.0
ENSG00000137502,RAB30,0.027842157199196107,0.728539000599687,0.8977813508563527,0.009803735108963202,-0.9991443900112795,1.0,0.056716314192397664,2.0885765778276806,0.731107680112039,0.0,2.4298034023813075,1.0,0.0,4.856825750908137,1.0
ENSG00000246067,RAB30-DT,0.051229569246520834,-0.5872368673060802,0.8229532678955387,0.05882241065377921,0.17078061143103307,1.0,0.22686525676959066,2.310968999164129,0.3808422310724762,0.16198604081902682,2.3105044740089635,1.0,0.0,3.7148067460357086,1.0
ENSG00000165494,PCF11,0.17262137463501587,-0.24108735035679407,0.9397044815245302,0.16666349685237442,-0.09225379440276082,1.0,0.510446827731579,1.6254025575045672,0.3843118974047772,0.4859581224570805,1.651159776965231,1.0,0.0,2.056595263283914,1.0
ENSG00000247137,AP000873.2,0.020046353183421194,-0.7239732040978195,0.8229532678955387,0.019607470217926404,0.03327708768109883,1.0,0.17014894257719299,3.372369543828272,0.32995571758749587,0.0,2.5873446793677877,1.0,0.0,5.014367027894617,1.0
ENSG00000269939,PCF11-AS1,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000137494,ANKRD42,0.02672847091122826,-0.32804452776668036,1.0,0.029411205326889605,0.2776958153475446,1.0,0.056716314192397664,1.9417351894984094,0.7661570614629989,0.0,2.2877843975088794,1.0,0.0,4.714806746035709,1.0
ENSG00000137500,CCDC90B,0.17707611978688723,-0.23493512337519862,0.9352882642140975,0.18627096707030083,0.05530339401109696,1.0,0.2835815709619883,0.8226825178546464,0.693196212839243,0.4859581224570805,1.6153590555373842,1.0,2.934092270820851,3.0283062188524905,0.8646553235873673
ENSG00000255234,AP000446.1,0.004454745151871377,-1.649972622654043,0.688871328292943,0.009803735108963202,1.1707806114310326,1.0,0.056716314192397664,4.088576577827681,0.39461233117097894,0.0,4.287784397508879,1.0,0.0,6.714806746035709,1.0
ENSG00000150672,DLG2,0.0022273725759356885,-1.3869382168202495,0.9079154038508712,0.004901867554481601,1.5858181107098765,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000254787,AP001825.1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000171204,TMEM126B,0.15034764887565896,-0.013720893236032428,1.0,0.15685976174341124,0.10665027401131733,1.0,0.056716314192397664,-0.5049479363968992,1.0,0.16198604081902682,0.8869049612266955,1.0,0.0,2.305415809898007,1.0
ENSG00000171202,TMEM126A,0.14923396258769112,-0.21701321537793605,0.962367441814842,0.18627096707030083,0.3687199890429418,1.0,0.056716314192397664,-0.5386967277514394,1.0,0.0,-0.15515909833984853,1.0,0.0,2.2718632501869807,1.0
ENSG00000137504,CREBZF,0.21605513986576177,-0.6124979172353799,0.6716899353178838,0.22058403995167203,-0.11943862372899128,1.0,1.644773111579532,2.889932759263842,0.30268429571814753,0.0,-0.789031199541951,1.0,2.934092270820851,2.643344383479085,0.8726320546155812
ENSG00000179071,CCDC89,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000137501,SYTL2,0.03897902007887455,-1.9719007175414047,0.02069688198711876,0.14215415907996642,1.6853537842607915,0.1096409529220634,0.34029788515438597,2.680918608914435,0.3242563073092435,0.0,1.1380372780041976,1.0,0.0,3.565059626531027,1.0
ENSG00000150676,CCDC83,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000073921,PICALM,0.10691388364491304,-0.4594507166046169,0.788438001894128,0.12254668886204002,0.15697481190600238,1.0,0.22686525676959066,1.2405796712727308,0.597706223128427,0.6479441632761073,2.6324325688963257,1.0,0.0,2.6924389330072542,1.0
ENSG00000074266,EED,0.08686753046149184,-0.8380449708066142,0.4955903678709307,0.15685976174341124,0.8576227261714027,0.6459003195058699,0.17014894257719299,1.101515633535179,0.7013340692196012,0.0,0.4548943833441381,1.0,0.0,2.8819167318709673,1.0
ENSG00000149196,HIKESHI,0.2617162776724434,-0.2185406851245304,0.9347151316925127,0.30881765593234084,0.25191737415643867,1.0,0.22686525676959066,-0.015760081987054697,1.0,0.32397208163805363,0.629572914757085,1.0,0.0,1.4621413135854606,1.0
ENSG00000254733,AP001831.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000151376,ME3,0.03452427492700317,0.7061711875712327,0.955747137455554,0.004901867554481601,-1.9585024055139337,0.8478322222818494,0.17014894257719299,2.851537380526832,0.37014513596407284,0.0,2.1178593960665673,1.0,0.0,4.544881744593397,1.0
ENSG00000254731,AP003059.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000150687,PRSS23,0.0,-4.779255639599009,0.011892691252588109,0.029411205326889605,4.978135533488636,0.010214176180315566,0.0,3.0885765778276806,1.0,0.0,4.480429475451276,1.0,0.0,6.907451823978105,1.0
ENSG00000166575,TMEM135,0.04009270636684239,-0.762447351912455,0.6716899353178838,0.04901867554481601,0.23789480728957013,1.0,0.2835815709619883,2.9263051489288037,0.3108891856997567,0.0,1.5873446793677877,1.0,0.0,4.014367027894617,1.0
ENSG00000123892,RAB38,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000109861,CTSC,0.22607831645747237,-1.6831796680439615,0.0003252421341624353,0.7695932060536114,1.7398517393822976,0.00035063162546443357,0.34029788515438597,0.1954917817441928,0.893602049361536,0.4859581224570805,0.7681481446656668,1.0,0.0,1.1834252855193967,1.0
ENSG00000077616,NAALAD2,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000110172,CHORDC1,0.17930349236282292,-0.2759069044315048,0.9079154038508712,0.21078030484270882,0.23789480728957013,1.0,0.34029788515438597,1.023806322437443,0.5971738222751584,0.0,-0.4333147911983053,1.0,0.0,1.993707557328524,1.0
ENSG00000261645,DISC1FP1,0.006682117727807065,-1.164545795483801,0.788438001894128,0.0,-1.1511474834563291,1.0,0.17014894257719299,5.088576577827681,0.30268429571814753,0.0,3.9658563026215177,1.0,0.0,6.392878651148347,1.0
ENSG00000180773,SLC36A4,0.06793486356603849,-0.01770440715452981,1.0,0.03921494043585281,-0.7678188439048239,1.0,0.3970141993467836,2.766648482940319,0.30268429571814753,0.0,1.0209978568139784,1.0,0.0,3.4480202053408076,1.0
ENSG00000166002,SMCO4,0.01336423545561413,-1.856423500121469,0.14577796683906072,0.024509337772408005,0.5078155987086035,1.0,0.0,1.3109689991641291,1.0,0.971916244914161,5.925214318124171,0.001567949847473157,0.0,5.129844245314553,1.0
ENSG00000166004,CEP295,0.05011588295855299,-0.6962662749279778,0.7549884591221325,0.05882241065377921,0.17078061143103307,1.0,0.2835815709619883,2.5982509512445997,0.34444889712684656,0.0,1.2877843975088794,1.0,2.934092270820851,4.737526822535793,0.8374614191299555
ENSG00000254911,SCARNA9,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.056716314192397664,6.895931499885285,0.30268429571814753,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000166012,TAF1D,0.6058453406545072,0.0958438890944292,1.0,0.5048923581116049,-0.2861266057907178,1.0,1.4179078548099415,1.2542965500272387,0.40614348841052544,0.16198604081902682,-1.1066782971014375,1.0,0.0,0.31820196485385044,1.0
ENSG00000182919,C11orf54,0.05011588295855299,-0.6962662749279778,0.6987477349615039,0.04901867554481601,-0.12467527209513829,1.0,0.3970141993467836,3.063041485720543,0.30268429571814753,0.16198604081902682,2.3105044740089635,1.0,0.0,3.7148067460357086,1.0
ENSG00000042429,MED17,0.09466333447726676,-0.6330988040896464,0.7324079253949338,0.11764482130755842,0.2447811928748096,1.0,0.3970141993467836,2.088576577827681,0.3824459371610223,0.0,0.39296663420093614,1.0,5.868184541641702,4.42940452717346,0.8109657417277587
ENSG00000110218,PANX1,0.016705294319517665,-0.9719007175414056,0.7237828308659198,0.029411205326889605,0.8906726922382973,1.0,0.056716314192397664,2.436499881247988,0.6885728819979248,0.0,2.7642224414518672,1.0,0.0,5.191244789978697,1.0
ENSG00000020922,MRE11,0.06793486356603849,-0.4771360257918271,0.8260328669481998,0.06862614576274241,-0.03085324973861736,1.0,0.3970141993467836,2.6480039864416995,0.3116182368642792,0.0,0.9127449661619549,1.0,0.0,3.339767314688784,1.0
ENSG00000168876,ANKRD49,0.14923396258769112,-0.10453848611952399,1.0,0.1617616292978928,0.14971899590320348,1.0,0.17014894257719299,0.5036140771065245,0.8813761570245685,0.0,-0.1300681173770184,1.0,0.0,2.2969542311498112,1.0
ENSG00000196371,FUT4,0.008909490303742754,-1.6093306381566963,0.48440167040627374,0.024509337772408005,1.433815017264827,0.826472448831725,0.0,1.9890409042767665,1.0,0.16198604081902682,4.480429475451276,1.0,0.0,5.80791615042719,1.0
ENSG00000166025,AMOTL1,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000150316,CWC15,0.25837521880853986,-0.3931167917493732,0.7627745161577681,0.34313072881371204,0.4136371353271966,0.9958926663767321,0.3970141993467836,0.652757516412334,0.7072129745875902,0.0,-0.9883400077653579,1.0,0.0,1.4386823407614715,1.0
ENSG00000186280,KDM4D,0.0033410588639035325,0.028099282458594388,1.0,0.0,0.17078061143103263,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000263465,SRSF8,0.3986996910924882,-0.00762263977536648,1.0,0.39705127191300965,0.0008556099887202517,1.0,0.4537305135391813,0.27795394193616585,0.8322401212967697,0.32397208163805363,0.06539197617243198,1.0,0.0,0.901025554818672,1.0
ENSG00000149218,ENDOD1,0.04343376523074592,0.028099282458595276,1.0,0.03921494043585281,-0.01684639174473901,1.0,0.056716314192397664,1.3109689991641291,0.893602049361536,0.0,1.673074553393672,1.0,0.0,4.100096901920502,1.0
ENSG00000245552,AP000787.1,0.05457062811042437,-0.6499726226540421,0.7562542911375768,0.06862614576274241,0.2963114935148923,1.0,0.2835815709619883,2.4808940006064413,0.34977085265973523,0.0,1.1792599407307112,1.0,0.0,3.6062822892575395,1.0
ENSG00000149212,SESN3,0.2015772181221798,-0.018694929020346418,1.0,0.14705602663444803,-0.5043796982617015,1.0,0.9074610270783626,2.2554738865724255,0.30268429571814753,0.0,-0.5451056166558619,1.0,0.0,1.8819167318709673,1.0
ENSG00000285842,AP000820.2,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000077458,FAM76B,0.08352647159758832,-0.6781695144846949,0.6716899353178838,0.1274485564165216,0.6037400187071391,0.9206649623856547,0.22686525676959066,1.545434252801152,0.5223319969643397,0.0,0.5598639429456806,1.0,0.0,2.98688629147251,1.0
ENSG00000166037,CEP57,0.27730788570399323,-0.7475834192804647,0.41016195154123775,0.47548115278471526,0.7686821678596871,0.5334137982270668,0.510446827731579,0.7790677421943867,0.6346601368017246,0.0,-1.187949033457518,1.0,0.0,1.2390733150693114,1.0
ENSG00000087053,MTMR2,0.03897902007887455,-1.2614073347363894,0.23249180249634646,0.09803735108963202,1.3536446685808436,0.25035448794117793,0.056716314192397664,1.0885765778276806,1.0,0.0,1.4548943833441381,1.0,0.0,3.8819167318709673,1.0
ENSG00000184384,MAML2,0.4009270636684239,0.45786511888799364,0.854193019315599,0.14705602663444803,-1.5080182753250495,0.20879444743781564,1.9850709967339182,2.451146657212389,0.30268429571814753,0.0,-1.4503078621116106,1.0,2.934092270820851,1.9800971258098707,0.9280926460050215
ENSG00000285921,AP000779.1,0.011136862879678442,-0.09743159962526438,1.0,0.009803735108963202,0.2963114935148923,1.0,0.0,2.1954917817441926,1.0,0.0,3.5873446793677877,1.0,0.0,6.014367027894617,1.0
ENSG00000149231,CCDC82,0.14477921743581976,0.10732597360917007,1.0,0.10293921864411362,-0.4990707868766364,1.0,0.510446827731579,1.9699320813290622,0.3441627464003556,0.0,-0.04313248060573738,1.0,0.0,2.383889867921092,1.0
ENSG00000183340,JRKL,0.01893266689545335,-0.38693821682024865,1.0,0.024509337772408005,0.5858181107098765,1.0,0.0,1.3723695438282721,1.0,0.0,2.7642224414518672,1.0,0.0,5.191244789978697,1.0
ENSG00000110318,CEP126,0.01559160803154982,-0.06501012193288691,1.0,0.004901867554481601,-0.9166822298193065,1.0,0.11343262838479533,3.4808940006064413,0.36456131793455926,0.0,3.1178593960665673,1.0,0.0,5.544881744593397,1.0
ENSG00000023445,BIRC3,0.20937302213795472,-0.7846977246672571,0.4116491824594777,0.34313072881371204,0.6694760397567867,0.7787549297065393,0.6238794561163743,1.4585261875779867,0.4092936031092878,0.0,-0.7943646438449918,1.0,2.934092270820851,2.637991148984878,0.8847422689461755
ENSG00000110330,BIRC2,0.16928031577111233,0.37859652954272827,0.9352882642140975,0.11764482130755842,-0.4891439469713452,1.0,0.22686525676959066,0.74212616380625,0.757192300664983,0.16198604081902682,0.7879385104256746,1.0,0.0,2.2070121058370122,1.0
ENSG00000152558,TMEM123,1.2840802900269244,0.3178837417422362,0.9189485783269259,1.0097847162232099,-0.3439667894094303,1.0,1.4179078548099415,0.18274328900220466,0.818307294933735,0.6479441632761073,-0.8259577685403083,1.0,0.0,-0.7250241379456834,1.0
ENSG00000255337,AP001830.1,0.0022273725759356885,-0.38693821682024954,1.0,0.0,0.5858181107098765,1.0,0.0,4.310968999164129,1.0,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000137692,DCUN1D5,0.10802756993288089,-0.6051183868697825,0.6716899353178838,0.17156536440685602,0.6968494230986204,0.8522563459037337,0.11343262838479533,0.42561156510525144,0.994430604427709,0.0,0.210968800458049,1.0,0.0,2.637991148984878,1.0
ENSG00000187240,DYNC2H1,0.01336423545561413,-1.0788159214579167,0.6716899353178838,0.029411205326889605,1.2776958153475446,0.8522563459037337,0.0,1.648003986441699,1.0,0.0,3.039856884065294,1.0,0.0,5.466879232592124,1.0
ENSG00000170962,PDGFD,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000196954,CASP4,0.26728470911228264,-1.135826978362274,0.06626870878386228,0.6127334443102,1.1822762502688624,0.07473042145983283,0.3970141993467836,0.37236954382827214,0.8088277683789487,0.32397208163805363,0.32971507797479815,1.0,0.0,1.1640599606524655,1.0
ENSG00000137752,CASP1,0.12473286425239856,-1.2178109455839894,0.06942176062608894,0.2892101857144144,1.1707806114310328,0.1564419305964328,0.2835815709619883,1.037950504757713,0.6231890485064511,0.32397208163805363,1.4051413481470385,1.0,0.0,2.2309909687714526,1.0
ENSG00000204397,CARD16,0.17150768834704802,-1.01770440715453,0.16590834510151967,0.3578363314771569,1.0493170989453657,0.20195881415884145,0.11343262838479533,-0.37708699452113104,1.0,0.6479441632761073,1.7642224414518672,1.0,0.0,1.8444420264523043,1.0
ENSG00000255221,CARD17,0.0022273725759356885,-2.9719007175414056,0.14414590008814795,0.024509337772408005,3.1707806114310326,0.136200922865901,0.0,2.895931499885285,1.0,0.0,4.287784397508879,1.0,0.0,6.714806746035709,1.0
ENSG00000170903,MSANTD4,0.023387412047324727,-0.5124690989041083,0.9415241371364539,0.029411205326889605,0.4545735774316242,1.0,0.056716314192397664,2.0885765778276806,0.7759349731969989,0.0,2.4298034023813075,1.0,0.0,4.856825750908137,1.0
ENSG00000182359,KBTBD3,0.0478885103826173,-0.83439719379147,0.6264426112111107,0.08333174842618721,0.8171436568163326,0.8522563459037337,0.056716314192397664,0.9417351894984094,1.0,0.16198604081902682,2.3335880871220045,1.0,0.0,3.7375268225357927,1.0
ENSG00000149313,AASDHPPT,0.20603196327405118,-0.1606623609965725,0.9807184515221427,0.23038777506063524,0.17831428411644046,1.0,0.22686525676959066,0.3474948751892428,0.8998151379307621,0.16198604081902682,0.3990411486106207,1.0,0.0,1.8199889827277653,1.0
ENSG00000261098,AP000766.1,0.006682117727807065,-1.4864738903711627,0.6716899353178838,0.014705602663444802,1.1707806114310326,1.0,0.056716314192397664,3.5740034049979226,0.4814351972086291,0.0,3.828352778871582,1.0,0.0,6.255375127398412,1.0
ENSG00000152404,CWF19L2,0.1058001973569452,-0.24491921194782096,0.9643389518529292,0.10293921864411362,-0.05628829711488814,1.0,0.3970141993467836,2.0255667803018804,0.3525510076007013,0.0,0.3335880871220045,1.0,0.0,2.7606104356488337,1.0
ENSG00000137760,ALKBH8,0.03452427492700317,-0.29382881242876735,1.0,0.034313072881371205,0.08331777018069353,1.0,0.11343262838479533,2.1954917817441926,0.521080298884379,0.0,1.9302323928907965,1.0,0.0,4.357254741417625,1.0
ENSG00000110660,SLC35F2,0.005568431439839221,-2.1942931388778524,0.25937509877543663,0.029411205326889605,2.3931730327674803,0.25035448794117793,0.0,2.310968999164129,1.0,0.0,3.7028218967877233,1.0,0.0,6.129844245314553,1.0
ENSG00000288012,AP003307.1,0.027842157199196107,-0.44138600084262514,0.9653558392248069,0.034313072881371205,0.4158931092675644,1.0,0.056716314192397664,1.8515373805268318,0.8270021901804058,0.0,2.2003215562585403,1.0,0.0,4.62734390478537,1.0
ENSG00000166266,CUL5,0.17484874721095153,-0.550763018726143,0.6716899353178838,0.19607470217926404,0.06890099741181954,1.0,0.9641773412707603,2.4292318807839486,0.30268429571814753,0.16198604081902682,0.5395915479194193,1.0,0.0,1.9599192438722404,1.0
ENSG00000075239,ACAT1,0.14143815857191622,-0.016294836899858556,1.0,0.14705602663444803,0.10260910878945406,1.0,0.11343262838479533,0.17711325242933817,1.0,0.0,-0.034143697378482774,1.0,0.0,2.392878651148347,1.0
ENSG00000285696,AP002433.2,0.0011136862879678442,-0.9719007175414056,1.0,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000149308,NPAT,0.18598561009062997,0.6130617831797514,0.7554290820813356,0.09803735108963202,-0.8881130776225357,0.8522563459037337,0.3970141993467836,1.3413426482076476,0.4823259907057069,0.0,-0.31954591624073103,1.0,0.0,2.107476432286098,1.0
ENSG00000149311,ATM,0.8296962845360439,-0.17033588368731412,0.9591790771938171,0.6176353118646817,-0.5427073871623489,1.0,4.707454077969006,2.513461863062872,0.30268429571814753,0.16198604081902682,-1.6160974482273005,1.0,8.802276812462551,1.8139399380549603,0.8500971544842313
ENSG00000166323,C11orf65,0.0011136862879678442,-2.5568632182625617,0.6264426112111107,0.009803735108963202,2.7557431121521887,0.7605761658846636,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
ENSG00000178202,POGLUT3,0.023387412047324727,-0.31982402096171203,1.0,0.024509337772408005,0.23218115609517653,1.0,0.056716314192397664,2.141043997721817,0.7647804203987105,0.0,2.4804294754512757,1.0,0.0,4.907451823978105,1.0
ENSG00000110723,EXPH5,0.00779580401577491,0.028099282458594388,1.0,0.004901867554481601,0.17078061143103263,1.0,0.0,2.726006498442972,1.0,0.0,4.117859396066567,1.0,0.0,6.544881744593397,1.0
ENSG00000178105,DDX10,0.06348011841416712,-0.7577759121885577,0.6716899353178838,0.08333174842618721,0.31833779984489086,1.0,0.3970141993467836,2.667112809389404,0.3105945907494974,0.0,0.9302323928907961,1.0,0.0,3.3572547414176253,1.0
ENSG00000137710,RDX,0.025614784623260417,-1.9719007175414043,0.011189587909296443,0.10784108619859521,2.0504863777133213,0.011810727255215384,0.0,0.3413426482076476,1.0,0.16198604081902682,2.7642224414518672,1.0,0.0,4.160217894358072,1.0
ENSG00000137714,FDX1,0.25614784623260417,-0.05088901368823384,1.0,0.26960271549648807,0.09549248412679567,1.0,0.22686525676959066,0.05295266809695964,1.0,0.16198604081902682,0.10787530749394536,1.0,0.0,1.5299314031274251,1.0
ENSG00000196167,COLCA1,0.0,-2.9719007175414056,0.6716899353178838,0.0,1.1707806114310326,1.0,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,2.934092270820851,10.714806746035709,0.24895662378106148
ENSG00000110777,POU2AF1,0.0,-3.9719007175414056,0.29726483942279913,0.009803735108963202,2.7557431121521887,0.8503098467950648,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,2.934092270820851,9.129844245314553,0.33639161688572417
ENSG00000204381,LAYN,0.0,-2.9719007175414056,0.6716899353178838,0.004901867554481601,3.1707806114310326,0.8522563459037337,0.0,4.895931499885285,1.0,0.0,6.287784397508879,1.0,0.0,8.714806746035709,1.0
ENSG00000170145,SIK2,0.03118321606309964,-1.0208103180223511,0.6209186811692823,0.05882241065377921,0.9170240191852499,0.8522563459037337,0.056716314192397664,1.5036140771065245,0.9107678668351341,0.16198604081902682,2.8954669747301196,1.0,0.0,4.288541991333611,1.0
ENSG00000137713,PPP2R1B,0.04232007894277808,-0.6864984986791565,0.7567480126238583,0.04901867554481601,0.1707806114310335,1.0,0.2835815709619883,2.866184156491233,0.32920779296500474,0.0,1.5328968953454112,1.0,0.0,3.9599192438722404,1.0
ENSG00000254990,AP001781.1,0.0,-3.5568632182625617,0.5490509804304653,0.0,0.5858181107098765,1.0,0.11343262838479533,7.480894000606441,0.30268429571814753,0.0,5.702821896787723,1.0,0.0,8.129844245314553,1.0
ENSG00000086848,ALG9,0.03675164750293886,-0.5848775944321574,0.827555161515017,0.044116807990334406,0.283255340689446,1.0,0.11343262838479533,2.021462381969144,0.5582603255130852,0.16198604081902682,2.7959313011792046,1.0,0.0,4.191244789978697,1.0
ENSG00000255561,FDXACB1,0.022273725759356884,-0.5795832947626449,0.8756065398114429,0.029411205326889605,0.5187039148513399,1.0,0.056716314192397664,2.141043997721817,0.739258116985402,0.0,2.4804294754512757,1.0,0.0,4.907451823978105,1.0
ENSG00000137720,C11orf1,0.1458929037237876,0.42863721204232386,0.8919643691134457,0.11274295375307682,-0.2995393233490007,1.0,0.056716314192397664,-0.38019290538895234,1.0,0.0,0.00238217864663115,1.0,0.0,2.4294045271734603,1.0
ENSG00000150764,DIXDC1,0.006682117727807065,0.835454204516199,0.976821900248441,0.0,-0.6365743106265711,1.0,0.0,3.0885765778276806,1.0,0.0,4.480429475451276,1.0,0.0,6.907451823978105,1.0
ENSG00000150768,DLAT,0.051229569246520834,-1.2752928609913399,0.20887644766987953,0.12254668886204002,1.2273641397974004,0.3407151464326975,0.11343262838479533,1.2910694417264237,0.740211511312887,0.16198604081902682,2.07833103187993,1.0,0.0,3.485988055539828,1.0
ENSG00000150776,NKAPD1,0.07907172644571694,-0.9312587330440594,0.4734221297514791,0.13725229152548482,0.7433593876963567,0.8522563459037337,0.34029788515438597,2.0594302321681646,0.3620867357978362,0.0,0.5598639429456806,1.0,0.0,2.98688629147251,1.0
ENSG00000150779,TIMM8B,0.17039400205908017,-0.19696727317617846,0.9696491231050506,0.19607470217926404,0.22455186787201376,1.0,0.056716314192397664,-0.7261203195710912,1.0,0.4859581224570805,1.680454083759269,1.0,0.0,2.085450125956099,1.0
ENSG00000204370,SDHD,0.3886765145007776,-0.17890108846087083,0.9608401807245827,0.4558736825667889,0.24558919907957066,1.0,0.17014894257719299,-0.9081995212980327,1.0,0.6479441632761073,0.8088125924759376,1.0,0.0,0.901025554818672,1.0
ENSG00000150782,IL18,0.0,-4.293828812428767,0.06300027782031035,0.014705602663444802,3.1707806114310326,0.4046014360176018,0.0,3.5740034049979226,1.0,0.16198604081902682,6.287784397508879,0.8356275514177018,0.0,7.392878651148347,1.0
ENSG00000197580,BCO2,0.0022273725759356885,-1.3869382168202495,0.9079154038508712,0.004901867554481601,1.5858181107098765,1.0,0.0,3.895931499885285,1.0,0.0,5.287784397508879,1.0,0.0,7.71480674603571,1.0
